Start time: 1730932146644
[2024-11-06T17:29:07.540957-0500] nuttcp-t: v8.1.4: socket
[2024-11-06T17:29:07.541486-0500] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.197.223.49
[2024-11-06T17:29:07.541586-0500] nuttcp-t: time limit = 120.00 seconds
[2024-11-06T17:29:07.541683-0500] nuttcp-t: connect to 54.197.223.49 with mss=1448, RTT=44.004 ms af=inet
[2024-11-06T17:29:07.541708-0500] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-06T17:29:07.541735-0500] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-06T17:29:07.541832-0500] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-06T17:29:07.541856-0500] nuttcp-r: v8.1.4: socket
[2024-11-06T17:29:07.541879-0500] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-06T17:29:07.541903-0500] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-06T17:29:07.541926-0500] nuttcp-r: accept from 98.97.11.192 with af=inet
[2024-11-06T17:29:07.541948-0500] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-06T17:29:07.541971-0500] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-06T17:29:07.541997-0500]     0.7500 MB /   0.50 sec =   12.5824 Mbps    32 retrans    227 KB-cwnd
[2024-11-06T17:29:08.144141-0500]     1.6250 MB /   0.50 sec =   27.2628 Mbps    15 retrans     73 KB-cwnd
[2024-11-06T17:29:08.640414-0500]     0.6875 MB /   0.50 sec =   11.5341 Mbps     0 retrans     77 KB-cwnd
[2024-11-06T17:29:09.260422-0500]     0.6250 MB /   0.50 sec =   10.4861 Mbps     3 retrans     49 KB-cwnd
[2024-11-06T17:29:10.375716-0500]     0.5000 MB /   0.50 sec =    8.3885 Mbps     4 retrans     36 KB-cwnd
[2024-11-06T17:29:10.376322-0500]     0.3750 MB /   0.50 sec =    6.2914 Mbps     0 retrans     36 KB-cwnd
[2024-11-06T17:29:11.589299-0500]     0.3125 MB /   0.50 sec =    5.2430 Mbps     1 retrans     39 KB-cwnd
[2024-11-06T17:29:11.590018-0500]     0.2500 MB /   0.50 sec =    4.1924 Mbps     0 retrans     39 KB-cwnd
[2024-11-06T17:29:11.590163-0500]     0.3125 MB /   0.50 sec =    5.2452 Mbps     0 retrans     39 KB-cwnd
[2024-11-06T17:29:12.932239-0500]     0.5000 MB /   0.50 sec =    8.3887 Mbps    25 retrans     66 KB-cwnd
[2024-11-06T17:29:12.932752-0500]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     66 KB-cwnd
[2024-11-06T17:29:15.361822-0500]     0.3750 MB /   0.50 sec =    6.2908 Mbps    35 retrans     57 KB-cwnd
[2024-11-06T17:29:15.362399-0500]     0.2500 MB /   0.50 sec =    4.1947 Mbps     0 retrans     57 KB-cwnd
[2024-11-06T17:29:15.362557-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans     57 KB-cwnd
[2024-11-06T17:29:15.362676-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans     57 KB-cwnd
[2024-11-06T17:29:15.362791-0500]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     57 KB-cwnd
[2024-11-06T17:29:16.396293-0500]     0.5000 MB /   0.50 sec =    8.3883 Mbps     4 retrans     31 KB-cwnd
[2024-11-06T17:29:16.396895-0500]     0.3125 MB /   0.50 sec =    5.2430 Mbps     0 retrans     31 KB-cwnd
[2024-11-06T17:29:17.608971-0500]     0.3125 MB /   0.50 sec =    5.2430 Mbps     1 retrans     49 KB-cwnd
[2024-11-06T17:29:17.609633-0500]     0.3125 MB /   0.50 sec =    5.2429 Mbps     0 retrans     49 KB-cwnd
[2024-11-06T17:29:17.609786-0500]     0.3125 MB /   0.50 sec =    5.2426 Mbps     0 retrans     49 KB-cwnd
[2024-11-06T17:29:19.362722-0500]     0.3125 MB /   0.50 sec =    5.2432 Mbps    14 retrans     21 KB-cwnd
[2024-11-06T17:29:19.363335-0500]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     21 KB-cwnd
[2024-11-06T17:29:19.363480-0500]     0.1250 MB /   0.50 sec =    2.0971 Mbps     0 retrans     21 KB-cwnd
[2024-11-06T17:29:20.579772-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     8 retrans     38 KB-cwnd
[2024-11-06T17:29:20.580426-0500]     0.3750 MB /   0.50 sec =    6.2916 Mbps     0 retrans     38 KB-cwnd
[2024-11-06T17:29:20.580576-0500]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     38 KB-cwnd
[2024-11-06T17:29:21.870707-0500]     0.3125 MB /   0.50 sec =    5.2429 Mbps     1 retrans     39 KB-cwnd
[2024-11-06T17:29:21.870900-0500]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     39 KB-cwnd
[2024-11-06T17:29:23.196832-0500]     0.3125 MB /   0.50 sec =    5.2429 Mbps     6 retrans     38 KB-cwnd
[2024-11-06T17:29:23.197442-0500]     0.2500 MB /   0.50 sec =    4.1942 Mbps     0 retrans     38 KB-cwnd
[2024-11-06T17:29:23.197607-0500]     0.3125 MB /   0.50 sec =    5.2430 Mbps     0 retrans     38 KB-cwnd
[2024-11-06T17:29:24.077053-0500]     0.3125 MB /   0.50 sec =    5.2428 Mbps    16 retrans     52 KB-cwnd
[2024-11-06T17:29:24.077782-0500]     0.5000 MB /   0.50 sec =    8.3885 Mbps     0 retrans     52 KB-cwnd
[2024-11-06T17:29:25.289755-0500]     0.3125 MB /   0.50 sec =    5.2428 Mbps    10 retrans     41 KB-cwnd
[2024-11-06T17:29:25.289941-0500]     0.3125 MB /   0.50 sec =    5.2430 Mbps     0 retrans     41 KB-cwnd
[2024-11-06T17:29:26.195101-0500]     0.3125 MB /   0.50 sec =    5.2429 Mbps    15 retrans     41 KB-cwnd
[2024-11-06T17:29:26.195465-0500]     0.5000 MB /   0.50 sec =    8.3885 Mbps     0 retrans     41 KB-cwnd
[2024-11-06T17:29:27.545084-0500]     0.3125 MB /   0.50 sec =    5.2429 Mbps     2 retrans     41 KB-cwnd
[2024-11-06T17:29:27.545733-0500]     0.2500 MB /   0.50 sec =    4.1944 Mbps     0 retrans     41 KB-cwnd
[2024-11-06T17:29:27.545884-0500]     0.2500 MB /   0.50 sec =    4.1944 Mbps     0 retrans     41 KB-cwnd
[2024-11-06T17:29:28.175042-0500]     0.5000 MB /   0.50 sec =    8.3885 Mbps     6 retrans    111 KB-cwnd
[2024-11-06T17:29:28.554737-0500]     1.0000 MB /   0.50 sec =   16.7769 Mbps     1 retrans     93 KB-cwnd
