Start time: 1731006311460
[2024-11-07T14:05:12.356472-0500] nuttcp-r: v8.1.4: socket
[2024-11-07T14:05:12.357162-0500] nuttcp-r: buflen=65536, nstream=1, port=5102 tcp
[2024-11-07T14:05:12.357215-0500] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-07T14:05:12.357252-0500] nuttcp-r: connect to 54.197.223.49 with RTT=80.048 ms af=inet
[2024-11-07T14:05:12.357290-0500] nuttcp-r: send window size = 2097152, receive window size = 6291456
[2024-11-07T14:05:12.357323-0500] nuttcp-r: available send window = 1572864, available receive window = 4718592
[2024-11-07T14:05:12.357355-0500]     0.8750 MB /   0.50 sec =   14.6783 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T14:05:12.856532-0500]     0.4375 MB /   0.50 sec =    7.3382 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T14:05:13.356483-0500]     0.3125 MB /   0.50 sec =    5.2441 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T14:05:13.858117-0500]     1.0625 MB /   0.50 sec =   17.7885 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T14:05:14.356945-0500]     1.1250 MB /   0.50 sec =   18.9075 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T14:05:14.856323-0500]     1.1250 MB /   0.50 sec =   18.8827 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T14:05:15.356436-0500]     1.3750 MB /   0.50 sec =   23.0643 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T14:05:15.856396-0500]     2.3750 MB /   0.50 sec =   39.8506 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T14:05:16.356395-0500]     2.8125 MB /   0.50 sec =   47.1854 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T14:05:16.856367-0500]     4.0625 MB /   0.50 sec =   68.1584 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T14:05:17.356416-0500]     5.6250 MB /   0.50 sec =   94.3681 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T14:05:17.856382-0500]     8.0000 MB /   0.50 sec =  134.2228 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T14:05:18.356636-0500]    10.9375 MB /   0.50 sec =  183.5122 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T14:05:18.856388-0500]    14.8125 MB /   0.50 sec =  248.4966 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T14:05:19.356384-0500]    20.3750 MB /   0.50 sec =  341.8214 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T14:05:19.856791-0500]    17.0000 MB /   0.50 sec =  285.0023 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T14:05:20.356876-0500]    30.0000 MB /   0.50 sec =  503.2591 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T14:05:20.856499-0500]    38.0625 MB /   0.50 sec =  639.0378 Mbps     0 retrans     18 KB-cwnd
[2024-11-07T14:05:21.356515-0500]    49.6250 MB /   0.50 sec =  832.5460 Mbps     0 retrans     26 KB-cwnd
[2024-11-07T14:05:21.856268-0500]    44.3750 MB /   0.50 sec =  744.6930 Mbps     0 retrans     26 KB-cwnd
[2024-11-07T14:05:22.356556-0500]    57.3125 MB /   0.50 sec =  961.4057 Mbps     0 retrans     26 KB-cwnd
[2024-11-07T14:05:22.856413-0500]    62.8125 MB /   0.50 sec = 1053.8610 Mbps     0 retrans     34 KB-cwnd
[2024-11-07T14:05:23.356444-0500]    56.6250 MB /   0.50 sec =  949.9871 Mbps   111 retrans  14094 KB-cwnd
[2024-11-07T14:05:23.856362-0500]    47.9375 MB /   0.50 sec =  804.2433 Mbps     0 retrans  15306 KB-cwnd
[2024-11-07T14:05:24.356451-0500]    40.2500 MB /   0.50 sec =  675.2789 Mbps     0 retrans  11449 KB-cwnd
[2024-11-07T14:05:24.856395-0500]    15.5000 MB /   0.50 sec =  260.0609 Mbps     0 retrans  11449 KB-cwnd
[2024-11-07T14:05:25.356416-0500]    34.3750 MB /   0.50 sec =  576.7076 Mbps     0 retrans  11721 KB-cwnd
[2024-11-07T14:05:25.856424-0500]    45.6875 MB /   0.50 sec =  766.4983 Mbps     0 retrans  12770 KB-cwnd
[2024-11-07T14:05:26.356781-0500]    48.5000 MB /   0.50 sec =  813.3111 Mbps     0 retrans  11893 KB-cwnd
[2024-11-07T14:05:26.856373-0500]    43.5625 MB /   0.50 sec =  731.2421 Mbps     0 retrans  11893 KB-cwnd
[2024-11-07T14:05:27.356271-0500]    16.3125 MB /   0.50 sec =  273.7013 Mbps     0 retrans  12539 KB-cwnd
[2024-11-07T14:05:27.856443-0500]    48.1250 MB /   0.50 sec =  807.2760 Mbps     0 retrans  12539 KB-cwnd
[2024-11-07T14:05:28.356441-0500]    48.6875 MB /   0.50 sec =  816.8472 Mbps     0 retrans  11188 KB-cwnd
[2024-11-07T14:05:28.856423-0500]    49.5625 MB /   0.50 sec =  831.5241 Mbps     0 retrans  10051 KB-cwnd
[2024-11-07T14:05:29.356401-0500]    34.8125 MB /   0.50 sec =  584.0779 Mbps     0 retrans  10119 KB-cwnd
[2024-11-07T14:05:29.856404-0500]    23.0625 MB /   0.50 sec =  386.9253 Mbps     0 retrans  11107 KB-cwnd
[2024-11-07T14:05:30.356437-0500]    50.7500 MB /   0.50 sec =  851.4165 Mbps     0 retrans  10684 KB-cwnd
[2024-11-07T14:05:30.856514-0500]    17.0625 MB /   0.50 sec =  286.2183 Mbps     0 retrans  10684 KB-cwnd
[2024-11-07T14:05:31.356392-0500]    47.0625 MB /   0.50 sec =  789.7531 Mbps     0 retrans  13454 KB-cwnd
[2024-11-07T14:05:31.856624-0500]    19.1250 MB /   0.50 sec =  320.7834 Mbps     0 retrans  13457 KB-cwnd
[2024-11-07T14:05:32.356565-0500]    11.3125 MB /   0.50 sec =  189.7771 Mbps     0 retrans  13457 KB-cwnd
[2024-11-07T14:05:32.856283-0500]    48.4375 MB /   0.50 sec =  812.9700 Mbps     0 retrans  14587 KB-cwnd
[2024-11-07T14:05:33.356425-0500]    50.1250 MB /   0.50 sec =  840.8520 Mbps    55 retrans  14557 KB-cwnd
[2024-11-07T14:05:33.856407-0500]    39.6875 MB /   0.50 sec =  665.8498 Mbps     0 retrans  14557 KB-cwnd
[2024-11-07T14:05:34.356410-0500]    57.0000 MB /   0.50 sec =  956.3090 Mbps     0 retrans  13895 KB-cwnd
[2024-11-07T14:05:34.856287-0500]    67.3750 MB /   0.50 sec = 1130.4735 Mbps     0 retrans  15184 KB-cwnd
[2024-11-07T14:05:35.356577-0500]    73.4375 MB /   0.50 sec = 1231.9659 Mbps     0 retrans  16172 KB-cwnd
[2024-11-07T14:05:35.856450-0500]    78.6875 MB /   0.50 sec = 1320.0463 Mbps     0 retrans  15529 KB-cwnd
[2024-11-07T14:05:36.356445-0500]    73.8750 MB /   0.50 sec = 1239.4664 Mbps     0 retrans  15445 KB-cwnd
[2024-11-07T14:05:36.856298-0500]    75.1875 MB /   0.50 sec = 1261.5934 Mbps     0 retrans  15421 KB-cwnd
[2024-11-07T14:05:37.356427-0500]    73.1875 MB /   0.50 sec = 1227.7376 Mbps     0 retrans  16226 KB-cwnd
[2024-11-07T14:05:37.856448-0500]    76.3125 MB /   0.50 sec = 1280.2883 Mbps     0 retrans  16226 KB-cwnd
[2024-11-07T14:05:38.356333-0500]    74.2500 MB /   0.50 sec = 1245.8528 Mbps     0 retrans  14135 KB-cwnd
[2024-11-07T14:05:38.856418-0500]    74.3750 MB /   0.50 sec = 1247.7331 Mbps     0 retrans  16269 KB-cwnd
[2024-11-07T14:05:39.356434-0500]    72.9375 MB /   0.50 sec = 1223.7225 Mbps     0 retrans  15244 KB-cwnd
[2024-11-07T14:05:39.856456-0500]    71.6250 MB /   0.50 sec = 1201.5479 Mbps     0 retrans  14622 KB-cwnd
[2024-11-07T14:05:40.356437-0500]    72.0625 MB /   0.50 sec = 1209.0371 Mbps     0 retrans  15061 KB-cwnd
