Start time: 1730824037970
[2024-11-05T10:27:18.121804-0600] PING 54.197.223.49 (54.197.223.49) 38(66) bytes of data.
[2024-11-05T10:27:18.122339-0600] 46 bytes from 54.197.223.49: icmp_seq=1 ttl=252 time=57.5 ms
[2024-11-05T10:27:18.316388-0600] 46 bytes from 54.197.223.49: icmp_seq=2 ttl=252 time=50.8 ms
[2024-11-05T10:27:18.510390-0600] 46 bytes from 54.197.223.49: icmp_seq=3 ttl=252 time=44.3 ms
[2024-11-05T10:27:18.715899-0600] 46 bytes from 54.197.223.49: icmp_seq=4 ttl=252 time=48.8 ms
[2024-11-05T10:27:18.910298-0600] 46 bytes from 54.197.223.49: icmp_seq=5 ttl=252 time=42.8 ms
[2024-11-05T10:27:19.109946-0600] 46 bytes from 54.197.223.49: icmp_seq=6 ttl=252 time=41.9 ms
[2024-11-05T10:27:19.310482-0600] 46 bytes from 54.197.223.49: icmp_seq=7 ttl=252 time=41.8 ms
[2024-11-05T10:27:19.516992-0600] 46 bytes from 54.197.223.49: icmp_seq=8 ttl=252 time=47.1 ms
[2024-11-05T10:27:19.710826-0600] 46 bytes from 54.197.223.49: icmp_seq=9 ttl=252 time=41.1 ms
[2024-11-05T10:27:19.920074-0600] 46 bytes from 54.197.223.49: icmp_seq=10 ttl=252 time=49.7 ms
[2024-11-05T10:27:20.110322-0600] 46 bytes from 54.197.223.49: icmp_seq=11 ttl=252 time=39.6 ms
[2024-11-05T10:27:20.316969-0600] 46 bytes from 54.197.223.49: icmp_seq=12 ttl=252 time=45.9 ms
[2024-11-05T10:27:20.514823-0600] 46 bytes from 54.197.223.49: icmp_seq=13 ttl=252 time=43.2 ms
[2024-11-05T10:27:20.720520-0600] 46 bytes from 54.197.223.49: icmp_seq=14 ttl=252 time=47.9 ms
[2024-11-05T10:27:20.920842-0600] 46 bytes from 54.197.223.49: icmp_seq=15 ttl=252 time=47.6 ms
[2024-11-05T10:27:21.115894-0600] 46 bytes from 54.197.223.49: icmp_seq=16 ttl=252 time=42.4 ms
[2024-11-05T10:27:21.314880-0600] 46 bytes from 54.197.223.49: icmp_seq=17 ttl=252 time=40.4 ms
[2024-11-05T10:27:21.525368-0600] 46 bytes from 54.197.223.49: icmp_seq=18 ttl=252 time=49.9 ms
[2024-11-05T10:27:21.720503-0600] 46 bytes from 54.197.223.49: icmp_seq=19 ttl=252 time=44.3 ms
[2024-11-05T10:27:21.926376-0600] 46 bytes from 54.197.223.49: icmp_seq=20 ttl=252 time=49.3 ms
[2024-11-05T10:27:22.120326-0600] 46 bytes from 54.197.223.49: icmp_seq=21 ttl=252 time=42.4 ms
[2024-11-05T10:27:22.326094-0600] 46 bytes from 54.197.223.49: icmp_seq=22 ttl=252 time=46.9 ms
[2024-11-05T10:27:22.530925-0600] 46 bytes from 54.197.223.49: icmp_seq=23 ttl=252 time=51.1 ms
[2024-11-05T10:27:22.726885-0600] 46 bytes from 54.197.223.49: icmp_seq=24 ttl=252 time=46.2 ms
[2024-11-05T10:27:22.925375-0600] 46 bytes from 54.197.223.49: icmp_seq=25 ttl=252 time=43.9 ms
[2024-11-05T10:27:23.130332-0600] 46 bytes from 54.197.223.49: icmp_seq=26 ttl=252 time=48.2 ms
[2024-11-05T10:27:23.331981-0600] 46 bytes from 54.197.223.49: icmp_seq=27 ttl=252 time=48.9 ms
[2024-11-05T10:27:23.525972-0600] 46 bytes from 54.197.223.49: icmp_seq=28 ttl=252 time=42.2 ms
[2024-11-05T10:27:23.731227-0600] 46 bytes from 54.197.223.49: icmp_seq=29 ttl=252 time=46.5 ms
[2024-11-05T10:27:23.935734-0600] 46 bytes from 54.197.223.49: icmp_seq=30 ttl=252 time=49.9 ms
[2024-11-05T10:27:24.135874-0600] 46 bytes from 54.197.223.49: icmp_seq=31 ttl=252 time=49.5 ms
[2024-11-05T10:27:24.330727-0600] 46 bytes from 54.197.223.49: icmp_seq=32 ttl=252 time=43.4 ms
[2024-11-05T10:27:24.534791-0600] 46 bytes from 54.197.223.49: icmp_seq=33 ttl=252 time=46.3 ms
[2024-11-05T10:27:24.740828-0600] 46 bytes from 54.197.223.49: icmp_seq=34 ttl=252 time=51.3 ms
[2024-11-05T10:27:24.940416-0600] 46 bytes from 54.197.223.49: icmp_seq=35 ttl=252 time=49.8 ms
