Start time: 1730916738136
[2024-11-06T12:12:18.393] - client - INFO - Connected to 54.197.223.49:65432
[2024-11-06T12:12:18.394] - client - INFO - PING 54.197.223.49 26(66) bytes of data.
[2024-11-06T12:12:18.441] - client - INFO - 46 bytes from 54.197.223.49: time=47.40 ms
[2024-11-06T12:12:18.688] - client - INFO - 46 bytes from 54.197.223.49: time=45.56 ms
[2024-11-06T12:12:18.933] - client - INFO - 46 bytes from 54.197.223.49: time=44.35 ms
[2024-11-06T12:12:19.184] - client - INFO - 46 bytes from 54.197.223.49: time=50.16 ms
[2024-11-06T12:12:19.427] - client - INFO - 46 bytes from 54.197.223.49: time=42.03 ms
[2024-11-06T12:12:19.671] - client - INFO - 46 bytes from 54.197.223.49: time=43.38 ms
[2024-11-06T12:12:19.921] - client - INFO - 46 bytes from 54.197.223.49: time=49.24 ms
[2024-11-06T12:12:20.167] - client - INFO - 46 bytes from 54.197.223.49: time=45.05 ms
[2024-11-06T12:12:20.416] - client - INFO - 46 bytes from 54.197.223.49: time=48.48 ms
[2024-11-06T12:12:20.661] - client - INFO - 46 bytes from 54.197.223.49: time=43.93 ms
[2024-11-06T12:12:20.906] - client - INFO - 46 bytes from 54.197.223.49: time=44.59 ms
[2024-11-06T12:12:21.151] - client - INFO - 46 bytes from 54.197.223.49: time=45.00 ms
[2024-11-06T12:12:21.398] - client - INFO - 46 bytes from 54.197.223.49: time=45.62 ms
[2024-11-06T12:12:21.641] - client - INFO - 46 bytes from 54.197.223.49: time=42.59 ms
[2024-11-06T12:12:21.886] - client - INFO - 46 bytes from 54.197.223.49: time=44.04 ms
[2024-11-06T12:12:22.131] - client - INFO - 46 bytes from 54.197.223.49: time=44.64 ms
[2024-11-06T12:12:22.379] - client - INFO - 46 bytes from 54.197.223.49: time=47.36 ms
[2024-11-06T12:12:22.652] - client - INFO - 46 bytes from 54.197.223.49: time=71.91 ms
[2024-11-06T12:12:22.910] - client - INFO - 46 bytes from 54.197.223.49: time=57.42 ms
[2024-11-06T12:12:23.174] - client - INFO - 46 bytes from 54.197.223.49: time=62.93 ms
[2024-11-06T12:12:23.450] - client - INFO - 46 bytes from 54.197.223.49: time=75.00 ms
[2024-11-06T12:12:23.700] - client - INFO - 46 bytes from 54.197.223.49: time=49.39 ms
