Start time: 1730916696615
[2024-11-06T12:11:36.775405-0600] PING 54.197.223.49 (54.197.223.49) 38(66) bytes of data.
[2024-11-06T12:11:36.776551-0600] 46 bytes from 54.197.223.49: icmp_seq=1 ttl=48 time=65.0 ms
[2024-11-06T12:11:36.968489-0600] 46 bytes from 54.197.223.49: icmp_seq=2 ttl=48 time=57.2 ms
[2024-11-06T12:11:37.163860-0600] 46 bytes from 54.197.223.49: icmp_seq=3 ttl=48 time=51.8 ms
[2024-11-06T12:11:37.368838-0600] 46 bytes from 54.197.223.49: icmp_seq=4 ttl=48 time=56.1 ms
[2024-11-06T12:11:37.553826-0600] 46 bytes from 54.197.223.49: icmp_seq=5 ttl=48 time=40.1 ms
[2024-11-06T12:11:37.769416-0600] 46 bytes from 54.197.223.49: icmp_seq=6 ttl=48 time=54.8 ms
[2024-11-06T12:11:37.973522-0600] 46 bytes from 54.197.223.49: icmp_seq=7 ttl=48 time=58.3 ms
[2024-11-06T12:11:38.178959-0600] 46 bytes from 54.197.223.49: icmp_seq=8 ttl=48 time=62.5 ms
[2024-11-06T12:11:38.373896-0600] 46 bytes from 54.197.223.49: icmp_seq=9 ttl=48 time=57.0 ms
[2024-11-06T12:11:38.563866-0600] 46 bytes from 54.197.223.49: icmp_seq=10 ttl=48 time=46.1 ms
[2024-11-06T12:11:38.768742-0600] 46 bytes from 54.197.223.49: icmp_seq=11 ttl=48 time=50.2 ms
[2024-11-06T12:11:38.968451-0600] 46 bytes from 54.197.223.49: icmp_seq=12 ttl=48 time=48.9 ms
[2024-11-06T12:11:39.168411-0600] 46 bytes from 54.197.223.49: icmp_seq=13 ttl=48 time=48.2 ms
[2024-11-06T12:11:39.368631-0600] 46 bytes from 54.197.223.49: icmp_seq=14 ttl=48 time=47.5 ms
[2024-11-06T12:11:39.564664-0600] 46 bytes from 54.197.223.49: icmp_seq=15 ttl=48 time=43.0 ms
[2024-11-06T12:11:39.769021-0600] 46 bytes from 54.197.223.49: icmp_seq=16 ttl=48 time=46.6 ms
[2024-11-06T12:11:39.968273-0600] 46 bytes from 54.197.223.49: icmp_seq=17 ttl=48 time=45.4 ms
[2024-11-06T12:11:40.163194-0600] 46 bytes from 54.197.223.49: icmp_seq=18 ttl=48 time=39.2 ms
[2024-11-06T12:11:40.379681-0600] 46 bytes from 54.197.223.49: icmp_seq=19 ttl=48 time=54.6 ms
[2024-11-06T12:11:40.573389-0600] 46 bytes from 54.197.223.49: icmp_seq=20 ttl=48 time=48.2 ms
[2024-11-06T12:11:40.773351-0600] 46 bytes from 54.197.223.49: icmp_seq=21 ttl=48 time=47.4 ms
[2024-11-06T12:11:40.968073-0600] 46 bytes from 54.197.223.49: icmp_seq=22 ttl=48 time=41.0 ms
[2024-11-06T12:11:41.176473-0600] 46 bytes from 54.197.223.49: icmp_seq=23 ttl=48 time=48.8 ms
[2024-11-06T12:11:41.373430-0600] 46 bytes from 54.197.223.49: icmp_seq=24 ttl=48 time=45.2 ms
[2024-11-06T12:11:41.573403-0600] 46 bytes from 54.197.223.49: icmp_seq=25 ttl=48 time=44.3 ms
[2024-11-06T12:11:41.778194-0600] 46 bytes from 54.197.223.49: icmp_seq=26 ttl=48 time=48.3 ms
[2024-11-06T12:11:41.979397-0600] 46 bytes from 54.197.223.49: icmp_seq=27 ttl=48 time=48.7 ms
[2024-11-06T12:11:42.178449-0600] 46 bytes from 54.197.223.49: icmp_seq=28 ttl=48 time=46.4 ms
[2024-11-06T12:11:42.408526-0600] 46 bytes from 54.197.223.49: icmp_seq=29 ttl=48 time=75.2 ms
[2024-11-06T12:11:42.577957-0600] 46 bytes from 54.197.223.49: icmp_seq=30 ttl=48 time=43.7 ms
