Start time: 1731105987720
[2024-11-08T17:46:30.103455-0500] PING 54.197.223.49 (54.197.223.49) 38(66) bytes of data.
[2024-11-08T17:46:30.103857-0500] 46 bytes from 54.197.223.49: icmp_seq=1 ttl=52 time=2300 ms
[2024-11-08T17:46:30.103893-0500] 46 bytes from 54.197.223.49: icmp_seq=2 ttl=52 time=2100 ms
[2024-11-08T17:46:30.103918-0500] 46 bytes from 54.197.223.49: icmp_seq=3 ttl=52 time=1899 ms
[2024-11-08T17:46:30.103941-0500] 46 bytes from 54.197.223.49: icmp_seq=4 ttl=52 time=1690 ms
[2024-11-08T17:46:30.103963-0500] 46 bytes from 54.197.223.49: icmp_seq=5 ttl=52 time=1482 ms
[2024-11-08T17:46:30.103985-0500] 46 bytes from 54.197.223.49: icmp_seq=6 ttl=52 time=1274 ms
[2024-11-08T17:46:30.104006-0500] 46 bytes from 54.197.223.49: icmp_seq=7 ttl=52 time=1066 ms
[2024-11-08T17:46:30.104028-0500] 46 bytes from 54.197.223.49: icmp_seq=8 ttl=52 time=858 ms
[2024-11-08T17:46:30.104048-0500] 46 bytes from 54.197.223.49: icmp_seq=9 ttl=52 time=649 ms
[2024-11-08T17:46:30.104070-0500] 46 bytes from 54.197.223.49: icmp_seq=10 ttl=52 time=442 ms
[2024-11-08T17:46:30.104090-0500] 46 bytes from 54.197.223.49: icmp_seq=11 ttl=52 time=234 ms
[2024-11-08T17:46:30.130740-0500] 46 bytes from 54.197.223.49: icmp_seq=12 ttl=52 time=52.9 ms
[2024-11-08T17:46:30.342790-0500] 46 bytes from 54.197.223.49: icmp_seq=13 ttl=52 time=63.1 ms
[2024-11-08T17:46:30.584187-0500] 46 bytes from 54.197.223.49: icmp_seq=14 ttl=52 time=104 ms
[2024-11-08T17:46:30.721094-0500] 46 bytes from 54.197.223.49: icmp_seq=15 ttl=52 time=40.2 ms
[2024-11-08T17:46:30.908625-0500] 46 bytes from 54.197.223.49: icmp_seq=16 ttl=52 time=28.1 ms
[2024-11-08T17:46:31.129014-0500] 46 bytes from 54.197.223.49: icmp_seq=17 ttl=52 time=47.9 ms
[2024-11-08T17:46:31.325732-0500] 46 bytes from 54.197.223.49: icmp_seq=18 ttl=52 time=43.0 ms
[2024-11-08T17:46:31.524857-0500] 46 bytes from 54.197.223.49: icmp_seq=19 ttl=52 time=42.3 ms
[2024-11-08T17:46:31.725714-0500] 46 bytes from 54.197.223.49: icmp_seq=20 ttl=52 time=40.2 ms
[2024-11-08T17:46:31.927064-0500] 46 bytes from 54.197.223.49: icmp_seq=21 ttl=52 time=40.4 ms
[2024-11-08T17:46:32.125141-0500] 46 bytes from 54.197.223.49: icmp_seq=22 ttl=52 time=39.4 ms
[2024-11-08T17:46:32.331170-0500] 46 bytes from 54.197.223.49: icmp_seq=23 ttl=52 time=43.4 ms
