Start time: 1731013062770
[2024-11-07T15:57:42.948] - client - INFO - Connected to 54.197.223.49:65432
[2024-11-07T15:57:42.949] - client - INFO - PING 54.197.223.49 26(66) bytes of data.
[2024-11-07T15:57:42.983] - client - INFO - 46 bytes from 54.197.223.49: time=34.67 ms
[2024-11-07T15:57:43.215] - client - INFO - 46 bytes from 54.197.223.49: time=31.17 ms
[2024-11-07T15:57:43.447] - client - INFO - 46 bytes from 54.197.223.49: time=31.29 ms
[2024-11-07T15:57:43.676] - client - INFO - 46 bytes from 54.197.223.49: time=27.93 ms
[2024-11-07T15:57:43.904] - client - INFO - 46 bytes from 54.197.223.49: time=27.30 ms
[2024-11-07T15:57:44.139] - client - INFO - 46 bytes from 54.197.223.49: time=34.19 ms
[2024-11-07T15:57:44.369] - client - INFO - 46 bytes from 54.197.223.49: time=29.19 ms
[2024-11-07T15:57:44.605] - client - INFO - 46 bytes from 54.197.223.49: time=35.46 ms
[2024-11-07T15:57:44.858] - client - INFO - 46 bytes from 54.197.223.49: time=51.14 ms
[2024-11-07T15:57:45.092] - client - INFO - 46 bytes from 54.197.223.49: time=32.38 ms
[2024-11-07T15:57:45.330] - client - INFO - 46 bytes from 54.197.223.49: time=37.83 ms
[2024-11-07T15:57:45.560] - client - INFO - 46 bytes from 54.197.223.49: time=28.95 ms
[2024-11-07T15:57:45.800] - client - INFO - 46 bytes from 54.197.223.49: time=37.73 ms
[2024-11-07T15:57:46.040] - client - INFO - 46 bytes from 54.197.223.49: time=38.96 ms
[2024-11-07T15:57:46.267] - client - INFO - 46 bytes from 54.197.223.49: time=26.57 ms
[2024-11-07T15:57:46.501] - client - INFO - 46 bytes from 54.197.223.49: time=31.48 ms
[2024-11-07T15:57:46.732] - client - INFO - 46 bytes from 54.197.223.49: time=30.24 ms
[2024-11-07T15:57:46.966] - client - INFO - 46 bytes from 54.197.223.49: time=31.99 ms
[2024-11-07T15:57:47.196] - client - INFO - 46 bytes from 54.197.223.49: time=29.13 ms
[2024-11-07T15:57:47.428] - client - INFO - 46 bytes from 54.197.223.49: time=30.94 ms
[2024-11-07T15:57:47.664] - client - INFO - 46 bytes from 54.197.223.49: time=35.62 ms
[2024-11-07T15:57:47.912] - client - INFO - 46 bytes from 54.197.223.49: time=47.00 ms
[2024-11-07T15:57:48.164] - client - INFO - 46 bytes from 54.197.223.49: time=49.96 ms
[2024-11-07T15:57:48.396] - client - INFO - 46 bytes from 54.197.223.49: time=30.64 ms
[2024-11-07T15:57:48.628] - client - INFO - 46 bytes from 54.197.223.49: time=29.51 ms
[2024-11-07T15:57:48.862] - client - INFO - 46 bytes from 54.197.223.49: time=31.74 ms
[2024-11-07T15:57:49.096] - client - INFO - 46 bytes from 54.197.223.49: time=32.30 ms
[2024-11-07T15:57:49.332] - client - INFO - 46 bytes from 54.197.223.49: time=35.40 ms
[2024-11-07T15:57:49.559] - client - INFO - 46 bytes from 54.197.223.49: time=26.74 ms
[2024-11-07T15:57:49.788] - client - INFO - 46 bytes from 54.197.223.49: time=27.49 ms
[2024-11-07T15:57:50.025] - client - INFO - 46 bytes from 54.197.223.49: time=34.89 ms
[2024-11-07T15:57:50.259] - client - INFO - 46 bytes from 54.197.223.49: time=33.25 ms
[2024-11-07T15:57:50.771] - client - INFO - 46 bytes from 54.197.223.49: time=311.47 ms
[2024-11-07T15:57:51.007] - client - INFO - 46 bytes from 54.197.223.49: time=33.43 ms
[2024-11-07T15:57:51.248] - client - INFO - 46 bytes from 54.197.223.49: time=39.06 ms
[2024-11-07T15:57:51.499] - client - INFO - 46 bytes from 54.197.223.49: time=50.06 ms
[2024-11-07T15:57:51.734] - client - INFO - 46 bytes from 54.197.223.49: time=33.93 ms
[2024-11-07T15:57:51.976] - client - INFO - 46 bytes from 54.197.223.49: time=42.05 ms
[2024-11-07T15:57:52.210] - client - INFO - 46 bytes from 54.197.223.49: time=31.36 ms
[2024-11-07T15:57:52.450] - client - INFO - 46 bytes from 54.197.223.49: time=36.76 ms
[2024-11-07T15:57:52.689] - client - INFO - 46 bytes from 54.197.223.49: time=38.77 ms
[2024-11-07T15:57:52.924] - client - INFO - 46 bytes from 54.197.223.49: time=33.71 ms
[2024-11-07T15:57:53.164] - client - INFO - 46 bytes from 54.197.223.49: time=39.81 ms
[2024-11-07T15:57:53.403] - client - INFO - 46 bytes from 54.197.223.49: time=37.53 ms
[2024-11-07T15:57:53.643] - client - INFO - 46 bytes from 54.197.223.49: time=38.76 ms
[2024-11-07T15:57:53.880] - client - INFO - 46 bytes from 54.197.223.49: time=36.12 ms
[2024-11-07T15:57:54.129] - client - INFO - 46 bytes from 54.197.223.49: time=44.95 ms
[2024-11-07T15:57:54.364] - client - INFO - 46 bytes from 54.197.223.49: time=34.19 ms
[2024-11-07T15:57:54.598] - client - INFO - 46 bytes from 54.197.223.49: time=32.44 ms
[2024-11-07T15:57:54.834] - client - INFO - 46 bytes from 54.197.223.49: time=34.87 ms
[2024-11-07T15:57:55.096] - client - INFO - 46 bytes from 54.197.223.49: time=61.18 ms
[2024-11-07T15:57:55.345] - client - INFO - 46 bytes from 54.197.223.49: time=48.04 ms
[2024-11-07T15:57:55.590] - client - INFO - 46 bytes from 54.197.223.49: time=43.87 ms
[2024-11-07T15:57:55.837] - client - INFO - 46 bytes from 54.197.223.49: time=46.24 ms
[2024-11-07T15:57:56.086] - client - INFO - 46 bytes from 54.197.223.49: time=47.55 ms
[2024-11-07T15:57:56.331] - client - INFO - 46 bytes from 54.197.223.49: time=44.45 ms
[2024-11-07T15:57:56.578] - client - INFO - 46 bytes from 54.197.223.49: time=46.02 ms
[2024-11-07T15:57:56.825] - client - INFO - 46 bytes from 54.197.223.49: time=45.95 ms
[2024-11-07T15:57:57.070] - client - INFO - 46 bytes from 54.197.223.49: time=43.83 ms
[2024-11-07T15:57:57.318] - client - INFO - 46 bytes from 54.197.223.49: time=47.86 ms
[2024-11-07T15:57:57.565] - client - INFO - 46 bytes from 54.197.223.49: time=46.06 ms
[2024-11-07T15:57:57.811] - client - INFO - 46 bytes from 54.197.223.49: time=44.59 ms
[2024-11-07T15:57:58.051] - client - INFO - 46 bytes from 54.197.223.49: time=39.24 ms
[2024-11-07T15:57:58.289] - client - INFO - 46 bytes from 54.197.223.49: time=35.32 ms
[2024-11-07T15:57:58.533] - client - INFO - 46 bytes from 54.197.223.49: time=40.92 ms
[2024-11-07T15:57:58.782] - client - INFO - 46 bytes from 54.197.223.49: time=46.92 ms
[2024-11-07T15:57:59.022] - client - INFO - 46 bytes from 54.197.223.49: time=39.06 ms
[2024-11-07T15:57:59.254] - client - INFO - 46 bytes from 54.197.223.49: time=31.22 ms
[2024-11-07T15:57:59.493] - client - INFO - 46 bytes from 54.197.223.49: time=37.23 ms
[2024-11-07T15:57:59.727] - client - INFO - 46 bytes from 54.197.223.49: time=31.01 ms
[2024-11-07T15:57:59.971] - client - INFO - 46 bytes from 54.197.223.49: time=43.92 ms
[2024-11-07T15:58:00.211] - client - INFO - 46 bytes from 54.197.223.49: time=37.33 ms
[2024-11-07T15:58:00.456] - client - INFO - 46 bytes from 54.197.223.49: time=43.91 ms
[2024-11-07T15:58:00.701] - client - INFO - 46 bytes from 54.197.223.49: time=43.71 ms
[2024-11-07T15:58:00.933] - client - INFO - 46 bytes from 54.197.223.49: time=31.72 ms
[2024-11-07T15:58:01.193] - client - INFO - 46 bytes from 54.197.223.49: time=58.89 ms
[2024-11-07T15:58:01.440] - client - INFO - 46 bytes from 54.197.223.49: time=44.30 ms
