Start time: 1731092719955
[2024-11-08T14:05:20.160] - client - INFO - Connected to 54.197.223.49:65432
[2024-11-08T14:05:20.160] - client - INFO - PING 54.197.223.49 26(66) bytes of data.
[2024-11-08T14:05:20.244] - client - INFO - 46 bytes from 54.197.223.49: time=84.00 ms
[2024-11-08T14:05:20.537] - client - INFO - 46 bytes from 54.197.223.49: time=91.46 ms
[2024-11-08T14:05:20.820] - client - INFO - 46 bytes from 54.197.223.49: time=81.13 ms
[2024-11-08T14:05:21.101] - client - INFO - 46 bytes from 54.197.223.49: time=79.79 ms
[2024-11-08T14:05:21.381] - client - INFO - 46 bytes from 54.197.223.49: time=77.65 ms
[2024-11-08T14:05:21.681] - client - INFO - 46 bytes from 54.197.223.49: time=97.93 ms
[2024-11-08T14:05:21.981] - client - INFO - 46 bytes from 54.197.223.49: time=99.07 ms
[2024-11-08T14:05:22.260] - client - INFO - 46 bytes from 54.197.223.49: time=78.01 ms
[2024-11-08T14:05:22.540] - client - INFO - 46 bytes from 54.197.223.49: time=79.82 ms
[2024-11-08T14:05:22.821] - client - INFO - 46 bytes from 54.197.223.49: time=79.45 ms
[2024-11-08T14:05:23.121] - client - INFO - 46 bytes from 54.197.223.49: time=99.78 ms
[2024-11-08T14:05:23.423] - client - INFO - 46 bytes from 54.197.223.49: time=100.60 ms
[2024-11-08T14:05:23.721] - client - INFO - 46 bytes from 54.197.223.49: time=96.86 ms
[2024-11-08T14:05:24.021] - client - INFO - 46 bytes from 54.197.223.49: time=99.02 ms
[2024-11-08T14:05:24.301] - client - INFO - 46 bytes from 54.197.223.49: time=79.05 ms
[2024-11-08T14:05:24.581] - client - INFO - 46 bytes from 54.197.223.49: time=78.74 ms
[2024-11-08T14:05:24.880] - client - INFO - 46 bytes from 54.197.223.49: time=98.28 ms
[2024-11-08T14:05:25.161] - client - INFO - 46 bytes from 54.197.223.49: time=79.29 ms
[2024-11-08T14:05:25.441] - client - INFO - 46 bytes from 54.197.223.49: time=79.06 ms
[2024-11-08T14:05:25.720] - client - INFO - 46 bytes from 54.197.223.49: time=78.02 ms
[2024-11-08T14:05:26.021] - client - INFO - 46 bytes from 54.197.223.49: time=98.80 ms
[2024-11-08T14:05:26.300] - client - INFO - 46 bytes from 54.197.223.49: time=77.73 ms
[2024-11-08T14:05:26.580] - client - INFO - 46 bytes from 54.197.223.49: time=79.36 ms
[2024-11-08T14:05:26.860] - client - INFO - 46 bytes from 54.197.223.49: time=78.87 ms
[2024-11-08T14:05:27.141] - client - INFO - 46 bytes from 54.197.223.49: time=80.12 ms
[2024-11-08T14:05:27.441] - client - INFO - 46 bytes from 54.197.223.49: time=97.51 ms
[2024-11-08T14:05:27.740] - client - INFO - 46 bytes from 54.197.223.49: time=98.08 ms
[2024-11-08T14:05:28.041] - client - INFO - 46 bytes from 54.197.223.49: time=98.37 ms
[2024-11-08T14:05:28.321] - client - INFO - 46 bytes from 54.197.223.49: time=79.18 ms
[2024-11-08T14:05:28.601] - client - INFO - 46 bytes from 54.197.223.49: time=79.01 ms
[2024-11-08T14:05:28.900] - client - INFO - 46 bytes from 54.197.223.49: time=97.33 ms
[2024-11-08T14:05:29.181] - client - INFO - 46 bytes from 54.197.223.49: time=79.34 ms
[2024-11-08T14:05:29.462] - client - INFO - 46 bytes from 54.197.223.49: time=80.35 ms
[2024-11-08T14:05:29.760] - client - INFO - 46 bytes from 54.197.223.49: time=97.18 ms
[2024-11-08T14:05:30.039] - client - INFO - 46 bytes from 54.197.223.49: time=78.67 ms
[2024-11-08T14:05:30.320] - client - INFO - 46 bytes from 54.197.223.49: time=79.41 ms
[2024-11-08T14:05:30.587] - client - INFO - 46 bytes from 54.197.223.49: time=65.35 ms
[2024-11-08T14:05:30.867] - client - INFO - 46 bytes from 54.197.223.49: time=79.25 ms
[2024-11-08T14:05:31.162] - client - INFO - 46 bytes from 54.197.223.49: time=93.74 ms
[2024-11-08T14:05:31.443] - client - INFO - 46 bytes from 54.197.223.49: time=79.77 ms
[2024-11-08T14:05:31.722] - client - INFO - 46 bytes from 54.197.223.49: time=78.15 ms
[2024-11-08T14:05:32.003] - client - INFO - 46 bytes from 54.197.223.49: time=79.75 ms
[2024-11-08T14:05:32.286] - client - INFO - 46 bytes from 54.197.223.49: time=81.22 ms
[2024-11-08T14:05:32.586] - client - INFO - 46 bytes from 54.197.223.49: time=98.58 ms
[2024-11-08T14:05:32.863] - client - INFO - 46 bytes from 54.197.223.49: time=75.59 ms
[2024-11-08T14:05:33.147] - client - INFO - 46 bytes from 54.197.223.49: time=83.11 ms
[2024-11-08T14:05:33.421] - client - INFO - 46 bytes from 54.197.223.49: time=73.43 ms
[2024-11-08T14:05:33.703] - client - INFO - 46 bytes from 54.197.223.49: time=80.68 ms
[2024-11-08T14:05:33.982] - client - INFO - 46 bytes from 54.197.223.49: time=78.01 ms
[2024-11-08T14:05:34.266] - client - INFO - 46 bytes from 54.197.223.49: time=82.32 ms
[2024-11-08T14:05:34.542] - client - INFO - 46 bytes from 54.197.223.49: time=74.97 ms
[2024-11-08T14:05:34.833] - client - INFO - 46 bytes from 54.197.223.49: time=89.21 ms
[2024-11-08T14:05:35.102] - client - INFO - 46 bytes from 54.197.223.49: time=68.70 ms
[2024-11-08T14:05:35.363] - client - INFO - 46 bytes from 54.197.223.49: time=58.41 ms
[2024-11-08T14:05:35.646] - client - INFO - 46 bytes from 54.197.223.49: time=82.04 ms
[2024-11-08T14:05:35.923] - client - INFO - 46 bytes from 54.197.223.49: time=76.46 ms
[2024-11-08T14:05:36.217] - client - INFO - 46 bytes from 54.197.223.49: time=92.15 ms
[2024-11-08T14:05:36.516] - client - INFO - 46 bytes from 54.197.223.49: time=98.11 ms
[2024-11-08T14:05:36.803] - client - INFO - 46 bytes from 54.197.223.49: time=85.94 ms
[2024-11-08T14:05:37.097] - client - INFO - 46 bytes from 54.197.223.49: time=92.07 ms
[2024-11-08T14:05:37.396] - client - INFO - 46 bytes from 54.197.223.49: time=97.76 ms
[2024-11-08T14:05:37.695] - client - INFO - 46 bytes from 54.197.223.49: time=96.71 ms
[2024-11-08T14:05:37.983] - client - INFO - 46 bytes from 54.197.223.49: time=86.01 ms
[2024-11-08T14:05:38.280] - client - INFO - 46 bytes from 54.197.223.49: time=95.72 ms
[2024-11-08T14:05:38.572] - client - INFO - 46 bytes from 54.197.223.49: time=90.68 ms
[2024-11-08T14:05:38.843] - client - INFO - 46 bytes from 54.197.223.49: time=69.38 ms
[2024-11-08T14:05:39.151] - client - INFO - 46 bytes from 54.197.223.49: time=106.24 ms
[2024-11-08T14:05:39.428] - client - INFO - 46 bytes from 54.197.223.49: time=75.89 ms
[2024-11-08T14:05:39.727] - client - INFO - 46 bytes from 54.197.223.49: time=98.13 ms
[2024-11-08T14:05:40.012] - client - INFO - 46 bytes from 54.197.223.49: time=84.80 ms
[2024-11-08T14:05:40.297] - client - INFO - 46 bytes from 54.197.223.49: time=83.31 ms
[2024-11-08T14:05:40.592] - client - INFO - 46 bytes from 54.197.223.49: time=93.59 ms
