Start time: 1730763718496
[2024-11-04T17:41:59.486630-0600] nuttcp-t: v8.1.4: socket
[2024-11-04T17:41:59.487781-0600] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.176.53.206
[2024-11-04T17:41:59.487869-0600] nuttcp-t: time limit = 120.00 seconds
[2024-11-04T17:41:59.487926-0600] nuttcp-t: connect to 54.176.53.206 with mss=1448, RTT=56.089 ms af=inet
[2024-11-04T17:41:59.488001-0600] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-04T17:41:59.488051-0600] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-04T17:41:59.488127-0600] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-04T17:41:59.488221-0600] nuttcp-r: v6.1.2: socket
[2024-11-04T17:41:59.488294-0600] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-04T17:41:59.488344-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-04T17:41:59.488394-0600] nuttcp-r: accept from 216.147.125.34
[2024-11-04T17:41:59.488444-0600] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-04T17:41:59.488495-0600] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-04T17:41:59.488547-0600]     0.4375 MB /   0.50 sec =    7.3397 Mbps    11 retrans    270 KB-cwnd
[2024-11-04T17:42:00.026988-0600]     1.8125 MB /   0.50 sec =   30.4066 Mbps    23 retrans    101 KB-cwnd
[2024-11-04T17:42:00.620366-0600]     0.6875 MB /   0.50 sec =   11.5346 Mbps     3 retrans     66 KB-cwnd
[2024-11-04T17:42:01.426996-0600]     0.5625 MB /   0.50 sec =    9.4379 Mbps     2 retrans     43 KB-cwnd
[2024-11-04T17:42:01.427554-0600]     0.4375 MB /   0.50 sec =    7.3398 Mbps     0 retrans     43 KB-cwnd
[2024-11-04T17:42:02.731991-0600]     0.3750 MB /   0.50 sec =    6.2915 Mbps     1 retrans     41 KB-cwnd
[2024-11-04T17:42:02.732486-0600]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     41 KB-cwnd
[2024-11-04T17:42:04.451712-0600]     0.2500 MB /   0.50 sec =    4.1944 Mbps     3 retrans     24 KB-cwnd
[2024-11-04T17:42:04.452285-0600]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     24 KB-cwnd
[2024-11-04T17:42:04.452444-0600]     0.1875 MB /   0.50 sec =    3.1456 Mbps     0 retrans     24 KB-cwnd
[2024-11-04T17:42:04.452565-0600]     0.2500 MB /   0.50 sec =    4.1945 Mbps     0 retrans     24 KB-cwnd
[2024-11-04T17:42:06.934482-0600]     0.1250 MB /   0.50 sec =    2.0971 Mbps     7 retrans     21 KB-cwnd
[2024-11-04T17:42:06.934909-0600]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans     21 KB-cwnd
[2024-11-04T17:42:06.935116-0600]     0.1875 MB /   0.50 sec =    3.1458 Mbps     0 retrans     21 KB-cwnd
[2024-11-04T17:42:06.935331-0600]     0.1250 MB /   0.50 sec =    2.0971 Mbps     0 retrans     21 KB-cwnd
[2024-11-04T17:42:06.935404-0600]     0.1875 MB /   0.50 sec =    3.1456 Mbps     0 retrans     21 KB-cwnd
[2024-11-04T17:42:08.594378-0600]     0.1250 MB /   0.50 sec =    2.0972 Mbps     7 retrans     31 KB-cwnd
[2024-11-04T17:42:08.594867-0600]     0.3750 MB /   0.50 sec =    6.2912 Mbps     0 retrans     31 KB-cwnd
[2024-11-04T17:42:08.595015-0600]     0.1875 MB /   0.50 sec =    3.1458 Mbps     0 retrans     31 KB-cwnd
[2024-11-04T17:42:12.220697-0600]     0.1875 MB /   0.50 sec =    3.1459 Mbps     6 retrans    142 KB-cwnd
[2024-11-04T17:42:12.220958-0600]     0.1875 MB /   0.50 sec =    3.1455 Mbps     0 retrans    142 KB-cwnd
[2024-11-04T17:42:12.220996-0600]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans    142 KB-cwnd
[2024-11-04T17:42:12.221025-0600]     0.1250 MB /   0.50 sec =    2.0970 Mbps     0 retrans    142 KB-cwnd
[2024-11-04T17:42:12.221051-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    142 KB-cwnd
[2024-11-04T17:42:12.221079-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans    142 KB-cwnd
[2024-11-04T17:42:12.221113-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans    142 KB-cwnd
[2024-11-04T17:42:12.591507-0600]     0.4375 MB /   0.50 sec =    7.3401 Mbps     8 retrans    139 KB-cwnd
[2024-11-04T17:42:13.017071-0600]     1.0625 MB /   0.50 sec =   17.8259 Mbps     4 retrans     72 KB-cwnd
[2024-11-04T17:42:13.716606-0600]     0.5625 MB /   0.50 sec =    9.4372 Mbps     1 retrans     60 KB-cwnd
[2024-11-04T17:42:14.528460-0600]     0.5000 MB /   0.50 sec =    8.3884 Mbps     0 retrans     67 KB-cwnd
[2024-11-04T17:42:14.528822-0600]     0.5000 MB /   0.50 sec =    8.3887 Mbps     0 retrans     67 KB-cwnd
[2024-11-04T17:42:15.348438-0600]     0.5000 MB /   0.50 sec =    8.3889 Mbps     6 retrans     38 KB-cwnd
[2024-11-04T17:42:16.448866-0600]     0.4375 MB /   0.50 sec =    7.3396 Mbps     0 retrans     48 KB-cwnd
[2024-11-04T17:42:16.449625-0600]     0.3125 MB /   0.50 sec =    5.2433 Mbps     0 retrans     48 KB-cwnd
[2024-11-04T17:42:16.449770-0600]     0.3750 MB /   0.50 sec =    6.2911 Mbps     0 retrans     48 KB-cwnd
[2024-11-04T17:42:17.749265-0600]     0.3125 MB /   0.50 sec =    5.2429 Mbps     3 retrans     29 KB-cwnd
[2024-11-04T17:42:17.749648-0600]     0.3125 MB /   0.50 sec =    5.2431 Mbps     0 retrans     29 KB-cwnd
[2024-11-04T17:42:20.649422-0600]     0.1875 MB /   0.50 sec =    3.1457 Mbps     9 retrans    106 KB-cwnd
[2024-11-04T17:42:20.649999-0600]     0.1875 MB /   0.50 sec =    3.1456 Mbps     0 retrans    106 KB-cwnd
[2024-11-04T17:42:20.650156-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans    106 KB-cwnd
[2024-11-04T17:42:20.650278-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans    106 KB-cwnd
[2024-11-04T17:42:20.650391-0600]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans    106 KB-cwnd
