Start time: 1731094399657
[2024-11-08T14:33:19.894] - client - INFO - Connected to 54.197.223.49:65432
[2024-11-08T14:33:19.894] - client - INFO - PING 54.197.223.49 26(66) bytes of data.
[2024-11-08T14:33:19.959] - client - INFO - 46 bytes from 54.197.223.49: time=64.07 ms
[2024-11-08T14:33:20.223] - client - INFO - 46 bytes from 54.197.223.49: time=62.61 ms
[2024-11-08T14:33:20.489] - client - INFO - 46 bytes from 54.197.223.49: time=64.16 ms
[2024-11-08T14:33:20.751] - client - INFO - 46 bytes from 54.197.223.49: time=60.81 ms
[2024-11-08T14:33:21.012] - client - INFO - 46 bytes from 54.197.223.49: time=59.97 ms
[2024-11-08T14:33:21.276] - client - INFO - 46 bytes from 54.197.223.49: time=61.23 ms
[2024-11-08T14:33:21.536] - client - INFO - 46 bytes from 54.197.223.49: time=59.16 ms
[2024-11-08T14:33:21.794] - client - INFO - 46 bytes from 54.197.223.49: time=57.39 ms
[2024-11-08T14:33:22.056] - client - INFO - 46 bytes from 54.197.223.49: time=61.15 ms
[2024-11-08T14:33:22.315] - client - INFO - 46 bytes from 54.197.223.49: time=57.95 ms
[2024-11-08T14:33:22.575] - client - INFO - 46 bytes from 54.197.223.49: time=59.74 ms
[2024-11-08T14:33:22.835] - client - INFO - 46 bytes from 54.197.223.49: time=58.13 ms
[2024-11-08T14:33:23.096] - client - INFO - 46 bytes from 54.197.223.49: time=60.48 ms
[2024-11-08T14:33:23.359] - client - INFO - 46 bytes from 54.197.223.49: time=60.95 ms
[2024-11-08T14:33:23.619] - client - INFO - 46 bytes from 54.197.223.49: time=59.01 ms
[2024-11-08T14:33:23.886] - client - INFO - 46 bytes from 54.197.223.49: time=65.63 ms
[2024-11-08T14:33:24.150] - client - INFO - 46 bytes from 54.197.223.49: time=61.60 ms
[2024-11-08T14:33:24.412] - client - INFO - 46 bytes from 54.197.223.49: time=60.08 ms
[2024-11-08T14:33:24.678] - client - INFO - 46 bytes from 54.197.223.49: time=65.35 ms
[2024-11-08T14:33:24.941] - client - INFO - 46 bytes from 54.197.223.49: time=61.49 ms
[2024-11-08T14:33:25.202] - client - INFO - 46 bytes from 54.197.223.49: time=59.42 ms
[2024-11-08T14:33:25.463] - client - INFO - 46 bytes from 54.197.223.49: time=60.01 ms
[2024-11-08T14:33:25.739] - client - INFO - 46 bytes from 54.197.223.49: time=74.65 ms
[2024-11-08T14:33:26.001] - client - INFO - 46 bytes from 54.197.223.49: time=60.77 ms
[2024-11-08T14:33:26.264] - client - INFO - 46 bytes from 54.197.223.49: time=62.18 ms
[2024-11-08T14:33:26.522] - client - INFO - 46 bytes from 54.197.223.49: time=57.30 ms
[2024-11-08T14:33:26.784] - client - INFO - 46 bytes from 54.197.223.49: time=59.57 ms
[2024-11-08T14:33:27.049] - client - INFO - 46 bytes from 54.197.223.49: time=63.54 ms
[2024-11-08T14:33:27.312] - client - INFO - 46 bytes from 54.197.223.49: time=61.64 ms
[2024-11-08T14:33:27.569] - client - INFO - 46 bytes from 54.197.223.49: time=56.92 ms
[2024-11-08T14:33:27.830] - client - INFO - 46 bytes from 54.197.223.49: time=58.68 ms
[2024-11-08T14:33:28.090] - client - INFO - 46 bytes from 54.197.223.49: time=60.10 ms
[2024-11-08T14:33:28.354] - client - INFO - 46 bytes from 54.197.223.49: time=63.04 ms
[2024-11-08T14:33:28.615] - client - INFO - 46 bytes from 54.197.223.49: time=59.33 ms
[2024-11-08T14:33:28.874] - client - INFO - 46 bytes from 54.197.223.49: time=58.01 ms
[2024-11-08T14:33:29.135] - client - INFO - 46 bytes from 54.197.223.49: time=59.30 ms
[2024-11-08T14:33:29.396] - client - INFO - 46 bytes from 54.197.223.49: time=60.99 ms
[2024-11-08T14:33:29.658] - client - INFO - 46 bytes from 54.197.223.49: time=59.82 ms
[2024-11-08T14:33:29.918] - client - INFO - 46 bytes from 54.197.223.49: time=59.64 ms
[2024-11-08T14:33:30.178] - client - INFO - 46 bytes from 54.197.223.49: time=58.26 ms
[2024-11-08T14:33:30.440] - client - INFO - 46 bytes from 54.197.223.49: time=60.16 ms
[2024-11-08T14:33:30.698] - client - INFO - 46 bytes from 54.197.223.49: time=57.54 ms
[2024-11-08T14:33:30.958] - client - INFO - 46 bytes from 54.197.223.49: time=58.44 ms
[2024-11-08T14:33:31.221] - client - INFO - 46 bytes from 54.197.223.49: time=61.51 ms
[2024-11-08T14:33:31.484] - client - INFO - 46 bytes from 54.197.223.49: time=61.14 ms
[2024-11-08T14:33:31.749] - client - INFO - 46 bytes from 54.197.223.49: time=63.70 ms
[2024-11-08T14:33:32.011] - client - INFO - 46 bytes from 54.197.223.49: time=60.25 ms
[2024-11-08T14:33:32.272] - client - INFO - 46 bytes from 54.197.223.49: time=59.20 ms
[2024-11-08T14:33:32.531] - client - INFO - 46 bytes from 54.197.223.49: time=57.83 ms
[2024-11-08T14:33:32.790] - client - INFO - 46 bytes from 54.197.223.49: time=57.86 ms
[2024-11-08T14:33:33.052] - client - INFO - 46 bytes from 54.197.223.49: time=60.93 ms
[2024-11-08T14:33:33.314] - client - INFO - 46 bytes from 54.197.223.49: time=60.87 ms
[2024-11-08T14:33:33.576] - client - INFO - 46 bytes from 54.197.223.49: time=60.41 ms
[2024-11-08T14:33:33.835] - client - INFO - 46 bytes from 54.197.223.49: time=58.26 ms
[2024-11-08T14:33:34.097] - client - INFO - 46 bytes from 54.197.223.49: time=60.34 ms
[2024-11-08T14:33:34.359] - client - INFO - 46 bytes from 54.197.223.49: time=61.48 ms
[2024-11-08T14:33:34.618] - client - INFO - 46 bytes from 54.197.223.49: time=57.81 ms
[2024-11-08T14:33:34.889] - client - INFO - 46 bytes from 54.197.223.49: time=69.77 ms
[2024-11-08T14:33:35.151] - client - INFO - 46 bytes from 54.197.223.49: time=59.79 ms
[2024-11-08T14:33:35.410] - client - INFO - 46 bytes from 54.197.223.49: time=57.59 ms
[2024-11-08T14:33:35.676] - client - INFO - 46 bytes from 54.197.223.49: time=65.50 ms
