Start time: 1730843365414
[2024-11-05T15:49:25.702] - client - INFO - Connected to 54.197.223.49:65432
[2024-11-05T15:49:25.703] - client - INFO - PING 54.197.223.49 26(66) bytes of data.
[2024-11-05T15:49:25.786] - client - INFO - 46 bytes from 54.197.223.49: time=83.18 ms
[2024-11-05T15:49:26.077] - client - INFO - 46 bytes from 54.197.223.49: time=90.56 ms
[2024-11-05T15:49:26.368] - client - INFO - 46 bytes from 54.197.223.49: time=88.73 ms
[2024-11-05T15:49:26.670] - client - INFO - 46 bytes from 54.197.223.49: time=100.24 ms
[2024-11-05T15:49:26.956] - client - INFO - 46 bytes from 54.197.223.49: time=85.40 ms
[2024-11-05T15:49:27.247] - client - INFO - 46 bytes from 54.197.223.49: time=89.69 ms
[2024-11-05T15:49:27.550] - client - INFO - 46 bytes from 54.197.223.49: time=102.29 ms
[2024-11-05T15:49:27.862] - client - INFO - 46 bytes from 54.197.223.49: time=111.27 ms
[2024-11-05T15:49:28.156] - client - INFO - 46 bytes from 54.197.223.49: time=92.89 ms
[2024-11-05T15:49:28.456] - client - INFO - 46 bytes from 54.197.223.49: time=99.77 ms
[2024-11-05T15:49:28.759] - client - INFO - 46 bytes from 54.197.223.49: time=102.18 ms
[2024-11-05T15:49:29.062] - client - INFO - 46 bytes from 54.197.223.49: time=101.28 ms
[2024-11-05T15:49:29.381] - client - INFO - 46 bytes from 54.197.223.49: time=118.45 ms
[2024-11-05T15:49:29.666] - client - INFO - 46 bytes from 54.197.223.49: time=82.37 ms
[2024-11-05T15:49:29.956] - client - INFO - 46 bytes from 54.197.223.49: time=89.04 ms
[2024-11-05T15:49:30.278] - client - INFO - 46 bytes from 54.197.223.49: time=119.44 ms
[2024-11-05T15:49:30.581] - client - INFO - 46 bytes from 54.197.223.49: time=101.99 ms
[2024-11-05T15:49:30.866] - client - INFO - 46 bytes from 54.197.223.49: time=84.26 ms
[2024-11-05T15:49:31.158] - client - INFO - 46 bytes from 54.197.223.49: time=90.63 ms
[2024-11-05T15:49:31.462] - client - INFO - 46 bytes from 54.197.223.49: time=101.26 ms
[2024-11-05T15:49:31.756] - client - INFO - 46 bytes from 54.197.223.49: time=93.90 ms
[2024-11-05T15:49:32.047] - client - INFO - 46 bytes from 54.197.223.49: time=89.15 ms
[2024-11-05T15:49:32.355] - client - INFO - 46 bytes from 54.197.223.49: time=106.04 ms
[2024-11-05T15:49:32.662] - client - INFO - 46 bytes from 54.197.223.49: time=106.38 ms
[2024-11-05T15:49:32.981] - client - INFO - 46 bytes from 54.197.223.49: time=117.74 ms
[2024-11-05T15:49:33.267] - client - INFO - 46 bytes from 54.197.223.49: time=86.10 ms
[2024-11-05T15:49:33.566] - client - INFO - 46 bytes from 54.197.223.49: time=96.60 ms
[2024-11-05T15:49:33.875] - client - INFO - 46 bytes from 54.197.223.49: time=107.91 ms
[2024-11-05T15:49:34.198] - client - INFO - 46 bytes from 54.197.223.49: time=122.34 ms
[2024-11-05T15:49:34.502] - client - INFO - 46 bytes from 54.197.223.49: time=102.88 ms
[2024-11-05T15:49:34.795] - client - INFO - 46 bytes from 54.197.223.49: time=92.56 ms
[2024-11-05T15:49:35.088] - client - INFO - 46 bytes from 54.197.223.49: time=90.28 ms
[2024-11-05T15:49:35.388] - client - INFO - 46 bytes from 54.197.223.49: time=99.24 ms
[2024-11-05T15:49:35.677] - client - INFO - 46 bytes from 54.197.223.49: time=88.03 ms
[2024-11-05T15:49:35.966] - client - INFO - 46 bytes from 54.197.223.49: time=88.48 ms
[2024-11-05T15:49:36.268] - client - INFO - 46 bytes from 54.197.223.49: time=101.04 ms
[2024-11-05T15:49:36.558] - client - INFO - 46 bytes from 54.197.223.49: time=88.96 ms
[2024-11-05T15:49:36.855] - client - INFO - 46 bytes from 54.197.223.49: time=95.60 ms
[2024-11-05T15:49:37.145] - client - INFO - 46 bytes from 54.197.223.49: time=89.99 ms
[2024-11-05T15:49:37.437] - client - INFO - 46 bytes from 54.197.223.49: time=89.89 ms
[2024-11-05T15:49:37.726] - client - INFO - 46 bytes from 54.197.223.49: time=86.89 ms
[2024-11-05T15:49:38.043] - client - INFO - 46 bytes from 54.197.223.49: time=116.10 ms
[2024-11-05T15:49:38.346] - client - INFO - 46 bytes from 54.197.223.49: time=102.91 ms
[2024-11-05T15:49:38.662] - client - INFO - 46 bytes from 54.197.223.49: time=113.44 ms
[2024-11-05T15:49:38.980] - client - INFO - 46 bytes from 54.197.223.49: time=117.83 ms
[2024-11-05T15:49:39.266] - client - INFO - 46 bytes from 54.197.223.49: time=84.78 ms
[2024-11-05T15:49:39.565] - client - INFO - 46 bytes from 54.197.223.49: time=97.89 ms
[2024-11-05T15:49:39.876] - client - INFO - 46 bytes from 54.197.223.49: time=109.85 ms
[2024-11-05T15:49:40.181] - client - INFO - 46 bytes from 54.197.223.49: time=104.98 ms
[2024-11-05T15:49:40.466] - client - INFO - 46 bytes from 54.197.223.49: time=83.13 ms
[2024-11-05T15:49:40.758] - client - INFO - 46 bytes from 54.197.223.49: time=90.66 ms
[2024-11-05T15:49:41.062] - client - INFO - 46 bytes from 54.197.223.49: time=103.45 ms
[2024-11-05T15:49:41.355] - client - INFO - 46 bytes from 54.197.223.49: time=90.49 ms
[2024-11-05T15:49:41.638] - client - INFO - 46 bytes from 54.197.223.49: time=82.02 ms
[2024-11-05T15:49:41.956] - client - INFO - 46 bytes from 54.197.223.49: time=116.87 ms
[2024-11-05T15:49:42.262] - client - INFO - 46 bytes from 54.197.223.49: time=104.50 ms
[2024-11-05T15:49:42.582] - client - INFO - 46 bytes from 54.197.223.49: time=118.84 ms
[2024-11-05T15:49:42.878] - client - INFO - 46 bytes from 54.197.223.49: time=95.09 ms
[2024-11-05T15:49:43.166] - client - INFO - 46 bytes from 54.197.223.49: time=87.76 ms
[2024-11-05T15:49:43.466] - client - INFO - 46 bytes from 54.197.223.49: time=98.16 ms
[2024-11-05T15:49:43.757] - client - INFO - 46 bytes from 54.197.223.49: time=90.03 ms
[2024-11-05T15:49:44.047] - client - INFO - 46 bytes from 54.197.223.49: time=88.17 ms
[2024-11-05T15:49:44.347] - client - INFO - 46 bytes from 54.197.223.49: time=99.78 ms
[2024-11-05T15:49:44.662] - client - INFO - 46 bytes from 54.197.223.49: time=113.05 ms
[2024-11-05T15:49:44.946] - client - INFO - 46 bytes from 54.197.223.49: time=82.27 ms
[2024-11-05T15:49:45.238] - client - INFO - 46 bytes from 54.197.223.49: time=90.50 ms
[2024-11-05T15:49:45.542] - client - INFO - 46 bytes from 54.197.223.49: time=102.14 ms
[2024-11-05T15:49:45.837] - client - INFO - 46 bytes from 54.197.223.49: time=94.55 ms
[2024-11-05T15:49:46.128] - client - INFO - 46 bytes from 54.197.223.49: time=89.11 ms
[2024-11-05T15:49:46.427] - client - INFO - 46 bytes from 54.197.223.49: time=96.64 ms
[2024-11-05T15:49:46.717] - client - INFO - 46 bytes from 54.197.223.49: time=88.81 ms
[2024-11-05T15:49:47.006] - client - INFO - 46 bytes from 54.197.223.49: time=87.05 ms
[2024-11-05T15:49:47.306] - client - INFO - 46 bytes from 54.197.223.49: time=98.95 ms
[2024-11-05T15:49:47.622] - client - INFO - 46 bytes from 54.197.223.49: time=114.01 ms
[2024-11-05T15:49:47.918] - client - INFO - 46 bytes from 54.197.223.49: time=95.21 ms
[2024-11-05T15:49:48.208] - client - INFO - 46 bytes from 54.197.223.49: time=87.31 ms
[2024-11-05T15:49:48.515] - client - INFO - 46 bytes from 54.197.223.49: time=105.02 ms
[2024-11-05T15:49:48.820] - client - INFO - 46 bytes from 54.197.223.49: time=104.81 ms
[2024-11-05T15:49:49.106] - client - INFO - 46 bytes from 54.197.223.49: time=85.02 ms
[2024-11-05T15:49:49.385] - client - INFO - 46 bytes from 54.197.223.49: time=78.25 ms
[2024-11-05T15:49:49.666] - client - INFO - 46 bytes from 54.197.223.49: time=78.39 ms
[2024-11-05T15:49:49.957] - client - INFO - 46 bytes from 54.197.223.49: time=89.90 ms
[2024-11-05T15:49:50.262] - client - INFO - 46 bytes from 54.197.223.49: time=104.07 ms
