Start time: 1730828522657
[2024-11-05T11:42:03.786320-0600] nuttcp-r: v8.1.4: socket
[2024-11-05T11:42:03.787234-0600] nuttcp-r: buflen=65536, nstream=1, port=5101 tcp
[2024-11-05T11:42:03.787329-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-05T11:42:03.787400-0600] nuttcp-r: connect to 54.197.223.49 with RTT=116.754 ms af=inet
[2024-11-05T11:42:03.787466-0600] nuttcp-r: send window size = 2097152, receive window size = 6291456
[2024-11-05T11:42:03.787528-0600] nuttcp-r: available send window = 1572864, available receive window = 4718592
[2024-11-05T11:42:03.787587-0600]     0.5000 MB /   0.50 sec =    8.3867 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T11:42:04.286248-0600]     1.1875 MB /   0.50 sec =   19.9246 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T11:42:04.786334-0600]     0.5625 MB /   0.50 sec =    9.4360 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T11:42:05.286382-0600]     0.1875 MB /   0.50 sec =    3.1458 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T11:42:05.786354-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T11:42:06.286232-0600]     0.1250 MB /   0.50 sec =    2.0974 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T11:42:06.786315-0600]     1.4375 MB /   0.50 sec =   24.1149 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T11:42:07.286228-0600]     1.0000 MB /   0.50 sec =   16.7795 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T11:42:07.786234-0600]     1.5625 MB /   0.50 sec =   26.2143 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T11:42:08.286284-0600]     1.1875 MB /   0.50 sec =   19.9222 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T11:42:08.786221-0600]     1.6875 MB /   0.50 sec =   28.3144 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T11:42:09.286321-0600]     1.3125 MB /   0.50 sec =   22.0155 Mbps     0 retrans     13 KB-cwnd
