Start time: 1731081533272
[2024-11-08T10:58:54.019102-0500] nuttcp-r: v8.1.4: socket
[2024-11-08T10:58:54.019786-0500] nuttcp-r: buflen=65536, nstream=1, port=5101 tcp
[2024-11-08T10:58:54.019839-0500] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-08T10:58:54.019870-0500] nuttcp-r: connect to 54.197.223.49 with RTT=31.724 ms af=inet
[2024-11-08T10:58:54.019898-0500] nuttcp-r: send window size = 2097152, receive window size = 6291456
[2024-11-08T10:58:54.019925-0500] nuttcp-r: available send window = 1572864, available receive window = 4718592
[2024-11-08T10:58:54.019951-0500]     0.7500 MB /   0.50 sec =   12.5739 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T10:58:54.518897-0500]     1.3750 MB /   0.50 sec =   23.0816 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T10:58:55.018903-0500]     1.8125 MB /   0.50 sec =   30.4088 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T10:58:55.518932-0500]     2.7500 MB /   0.50 sec =   46.1347 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T10:58:56.018667-0500]     3.3750 MB /   0.50 sec =   56.6296 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T10:58:56.518781-0500]     5.1875 MB /   0.50 sec =   87.0240 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T10:58:57.018778-0500]     7.8750 MB /   0.50 sec =  132.1208 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T10:58:57.518699-0500]    12.5000 MB /   0.50 sec =  209.7286 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T10:58:58.018754-0500]    17.1250 MB /   0.50 sec =  287.2851 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T10:58:58.518713-0500]     8.6250 MB /   0.50 sec =  144.7139 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T10:58:59.018740-0500]     9.6250 MB /   0.50 sec =  161.4639 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T10:58:59.518710-0500]    15.1875 MB /   0.50 sec =  254.8325 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T10:59:00.018671-0500]    19.5625 MB /   0.50 sec =  328.2279 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T10:59:00.518746-0500]    17.3125 MB /   0.50 sec =  290.4091 Mbps     0 retrans     21 KB-cwnd
[2024-11-08T10:59:01.018775-0500]    19.7500 MB /   0.50 sec =  331.3513 Mbps     0 retrans     26 KB-cwnd
[2024-11-08T10:59:01.518786-0500]    14.6875 MB /   0.50 sec =  246.4016 Mbps     0 retrans     26 KB-cwnd
[2024-11-08T10:59:02.018741-0500]     6.5625 MB /   0.50 sec =  110.1122 Mbps     0 retrans     26 KB-cwnd
[2024-11-08T10:59:02.518694-0500]    17.2500 MB /   0.50 sec =  289.4191 Mbps     0 retrans     26 KB-cwnd
[2024-11-08T10:59:03.018704-0500]    21.3125 MB /   0.50 sec =  357.5651 Mbps     0 retrans     28 KB-cwnd
[2024-11-08T10:59:03.518738-0500]    17.3750 MB /   0.50 sec =  291.4761 Mbps     0 retrans     32 KB-cwnd
[2024-11-08T10:59:04.018965-0500]    15.1875 MB /   0.50 sec =  254.8198 Mbps     0 retrans     40 KB-cwnd
[2024-11-08T10:59:04.518627-0500]    19.1250 MB /   0.50 sec =  320.8912 Mbps     0 retrans     40 KB-cwnd
[2024-11-08T10:59:05.018755-0500]    19.6875 MB /   0.50 sec =  330.2711 Mbps     0 retrans     45 KB-cwnd
[2024-11-08T10:59:05.518705-0500]    23.1250 MB /   0.50 sec =  387.9855 Mbps     0 retrans     45 KB-cwnd
[2024-11-08T10:59:06.018697-0500]    26.8750 MB /   0.50 sec =  450.8931 Mbps     0 retrans     53 KB-cwnd
[2024-11-08T10:59:06.518688-0500]    27.8750 MB /   0.50 sec =  467.6845 Mbps     0 retrans     77 KB-cwnd
[2024-11-08T10:59:07.018770-0500]    27.5000 MB /   0.50 sec =  461.3181 Mbps     0 retrans     83 KB-cwnd
[2024-11-08T10:59:07.518743-0500]    28.6250 MB /   0.50 sec =  480.2622 Mbps     0 retrans     84 KB-cwnd
[2024-11-08T10:59:08.018906-0500]    27.6875 MB /   0.50 sec =  464.4857 Mbps   118 retrans   3203 KB-cwnd
[2024-11-08T10:59:08.518726-0500]    29.7500 MB /   0.50 sec =  499.1621 Mbps     0 retrans   3203 KB-cwnd
[2024-11-08T10:59:09.018927-0500]    30.5000 MB /   0.50 sec =  511.7020 Mbps     0 retrans   3203 KB-cwnd
[2024-11-08T10:59:09.518764-0500]    29.7500 MB /   0.50 sec =  499.1082 Mbps     0 retrans   3203 KB-cwnd
[2024-11-08T10:59:10.018701-0500]    32.0625 MB /   0.50 sec =  537.9507 Mbps     0 retrans   3203 KB-cwnd
[2024-11-08T10:59:10.518764-0500]    34.8125 MB /   0.50 sec =  583.9868 Mbps     0 retrans   3953 KB-cwnd
[2024-11-08T10:59:11.018734-0500]    36.0625 MB /   0.50 sec =  605.0961 Mbps     0 retrans   4240 KB-cwnd
[2024-11-08T10:59:11.518700-0500]    38.3750 MB /   0.50 sec =  643.8424 Mbps     0 retrans   4240 KB-cwnd
[2024-11-08T10:59:12.018702-0500]    40.1875 MB /   0.50 sec =  674.2222 Mbps     0 retrans   5071 KB-cwnd
[2024-11-08T10:59:12.518726-0500]    40.4375 MB /   0.50 sec =  678.4246 Mbps     0 retrans   5071 KB-cwnd
[2024-11-08T10:59:13.018702-0500]    43.2500 MB /   0.50 sec =  725.6552 Mbps     0 retrans   5071 KB-cwnd
[2024-11-08T10:59:13.518958-0500]    44.6250 MB /   0.50 sec =  748.6593 Mbps     0 retrans   5071 KB-cwnd
[2024-11-08T10:59:14.018707-0500]    43.5625 MB /   0.50 sec =  730.8604 Mbps     0 retrans   5727 KB-cwnd
[2024-11-08T10:59:14.518606-0500]    43.5000 MB /   0.50 sec =  729.8614 Mbps     0 retrans   5708 KB-cwnd
[2024-11-08T10:59:15.018945-0500]    45.4375 MB /   0.50 sec =  762.2492 Mbps     0 retrans   5724 KB-cwnd
[2024-11-08T10:59:15.518695-0500]    20.4375 MB /   0.50 sec =  342.8912 Mbps     0 retrans   5724 KB-cwnd
[2024-11-08T10:59:16.018890-0500]    51.6250 MB /   0.50 sec =  865.9229 Mbps     0 retrans   6966 KB-cwnd
[2024-11-08T10:59:16.518680-0500]    53.5000 MB /   0.50 sec =  897.8001 Mbps     0 retrans   6963 KB-cwnd
[2024-11-08T10:59:17.018719-0500]    55.6250 MB /   0.50 sec =  933.1953 Mbps     0 retrans   7898 KB-cwnd
[2024-11-08T10:59:17.518698-0500]    56.2500 MB /   0.50 sec =  943.7429 Mbps     0 retrans   7898 KB-cwnd
[2024-11-08T10:59:18.018729-0500]    57.1875 MB /   0.50 sec =  959.4451 Mbps     0 retrans   8957 KB-cwnd
[2024-11-08T10:59:18.518693-0500]    57.8750 MB /   0.50 sec =  970.9989 Mbps     0 retrans   9038 KB-cwnd
[2024-11-08T10:59:19.018678-0500]    61.6250 MB /   0.50 sec = 1033.8959 Mbps     0 retrans   8987 KB-cwnd
[2024-11-08T10:59:19.518598-0500]    65.2500 MB /   0.50 sec = 1094.7703 Mbps     0 retrans  11403 KB-cwnd
[2024-11-08T10:59:20.018730-0500]    70.3750 MB /   0.50 sec = 1180.5171 Mbps     0 retrans  10053 KB-cwnd
[2024-11-08T10:59:20.518711-0500]    69.6250 MB /   0.50 sec = 1168.2118 Mbps     0 retrans  10623 KB-cwnd
[2024-11-08T10:59:21.018769-0500]    72.3125 MB /   0.50 sec = 1213.0690 Mbps     0 retrans  11787 KB-cwnd
[2024-11-08T10:59:21.518693-0500]    72.9375 MB /   0.50 sec = 1223.8522 Mbps     0 retrans  10438 KB-cwnd
[2024-11-08T10:59:22.018694-0500]    65.1250 MB /   0.50 sec = 1092.5965 Mbps     0 retrans  12080 KB-cwnd
[2024-11-08T10:59:22.518694-0500]    59.8750 MB /   0.50 sec = 1004.5197 Mbps     0 retrans  12230 KB-cwnd
[2024-11-08T10:59:23.018674-0500]    10.4375 MB /   0.50 sec =  175.0999 Mbps     0 retrans  12230 KB-cwnd
[2024-11-08T10:59:23.518736-0500]    56.3125 MB /   0.50 sec =  944.7991 Mbps     0 retrans  15541 KB-cwnd
[2024-11-08T10:59:24.018712-0500]    49.8750 MB /   0.50 sec =  836.7904 Mbps     0 retrans  15084 KB-cwnd
[2024-11-08T10:59:24.518680-0500]    53.5625 MB /   0.50 sec =  898.6548 Mbps     0 retrans  11112 KB-cwnd
[2024-11-08T10:59:25.018742-0500]    58.6250 MB /   0.50 sec =  983.4640 Mbps   784 retrans  14120 KB-cwnd
[2024-11-08T10:59:25.518850-0500]    63.5000 MB /   0.50 sec = 1065.4214 Mbps     0 retrans  12776 KB-cwnd
[2024-11-08T10:59:26.018690-0500]    59.5000 MB /   0.50 sec =  998.2823 Mbps     0 retrans  10113 KB-cwnd
[2024-11-08T10:59:26.518691-0500]    58.3750 MB /   0.50 sec =  979.3563 Mbps     0 retrans  12066 KB-cwnd
[2024-11-08T10:59:27.018883-0500]    56.2500 MB /   0.50 sec =  943.7259 Mbps     0 retrans  12066 KB-cwnd
[2024-11-08T10:59:27.518695-0500]    56.0000 MB /   0.50 sec =  939.5128 Mbps     0 retrans  10889 KB-cwnd
[2024-11-08T10:59:28.018683-0500]    28.1875 MB /   0.50 sec =  472.9106 Mbps     0 retrans  10889 KB-cwnd
[2024-11-08T10:59:28.518671-0500]    13.3125 MB /   0.50 sec =  223.3489 Mbps     0 retrans   8825 KB-cwnd
[2024-11-08T10:59:29.018684-0500]    42.4375 MB /   0.50 sec =  711.9689 Mbps     0 retrans   9328 KB-cwnd
[2024-11-08T10:59:29.518707-0500]    50.1250 MB /   0.50 sec =  841.0219 Mbps     0 retrans   9602 KB-cwnd
[2024-11-08T10:59:30.018710-0500]    57.3125 MB /   0.50 sec =  961.4769 Mbps     0 retrans  10392 KB-cwnd
[2024-11-08T10:59:30.518667-0500]    62.5000 MB /   0.50 sec = 1048.5865 Mbps     0 retrans  10392 KB-cwnd
[2024-11-08T10:59:31.018939-0500]    65.8125 MB /   0.50 sec = 1104.1240 Mbps     0 retrans  11311 KB-cwnd
[2024-11-08T10:59:31.518694-0500]    48.0625 MB /   0.50 sec =  806.3743 Mbps     0 retrans   8984 KB-cwnd
[2024-11-08T10:59:32.018682-0500]    58.0625 MB /   0.50 sec =  974.1329 Mbps     0 retrans  14491 KB-cwnd
[2024-11-08T10:59:32.518706-0500]    57.0000 MB /   0.50 sec =  956.2860 Mbps     0 retrans  13434 KB-cwnd
[2024-11-08T10:59:33.018714-0500]    57.4375 MB /   0.50 sec =  963.6298 Mbps     0 retrans  13434 KB-cwnd
[2024-11-08T10:59:33.518696-0500]    26.8125 MB /   0.50 sec =  449.8472 Mbps     0 retrans   9417 KB-cwnd
[2024-11-08T10:59:34.018616-0500]    54.6250 MB /   0.50 sec =  916.5031 Mbps     0 retrans   9486 KB-cwnd
[2024-11-08T10:59:34.518681-0500]    58.0000 MB /   0.50 sec =  973.0416 Mbps     0 retrans  13004 KB-cwnd
[2024-11-08T10:59:35.018687-0500]    58.1875 MB /   0.50 sec =  976.2164 Mbps     0 retrans   9266 KB-cwnd
[2024-11-08T10:59:35.518716-0500]    58.3750 MB /   0.50 sec =  979.3386 Mbps     0 retrans   9664 KB-cwnd
[2024-11-08T10:59:36.018624-0500]    55.0625 MB /   0.50 sec =  923.8694 Mbps     0 retrans  10083 KB-cwnd
[2024-11-08T10:59:36.518937-0500]    58.3750 MB /   0.50 sec =  979.3034 Mbps     0 retrans  10626 KB-cwnd
[2024-11-08T10:59:37.018719-0500]    59.1250 MB /   0.50 sec =  991.9212 Mbps     0 retrans   9331 KB-cwnd
[2024-11-08T10:59:37.518681-0500]    54.6250 MB /   0.50 sec =  916.5012 Mbps     0 retrans   9742 KB-cwnd
[2024-11-08T10:59:38.018624-0500]    54.8750 MB /   0.50 sec =  920.6976 Mbps     0 retrans   9742 KB-cwnd
[2024-11-08T10:59:38.518723-0500]    54.1875 MB /   0.50 sec =  909.0281 Mbps     0 retrans  10185 KB-cwnd
[2024-11-08T10:59:39.018593-0500]    54.6875 MB /   0.50 sec =  917.5958 Mbps     0 retrans   9578 KB-cwnd
[2024-11-08T10:59:39.518589-0500]    52.2500 MB /   0.50 sec =  876.6130 Mbps     0 retrans   9116 KB-cwnd
[2024-11-08T10:59:40.018628-0500]    49.1875 MB /   0.50 sec =  825.2194 Mbps     0 retrans   9266 KB-cwnd
[2024-11-08T10:59:40.518619-0500]    48.6875 MB /   0.50 sec =  816.8472 Mbps     0 retrans  10940 KB-cwnd
[2024-11-08T10:59:41.018743-0500]    49.0625 MB /   0.50 sec =  823.0466 Mbps     0 retrans   9933 KB-cwnd
[2024-11-08T10:59:41.518700-0500]    44.7500 MB /   0.50 sec =  750.7984 Mbps     0 retrans   9933 KB-cwnd
[2024-11-08T10:59:42.018701-0500]    47.5000 MB /   0.50 sec =  796.9337 Mbps     0 retrans   8161 KB-cwnd
[2024-11-08T10:59:42.518718-0500]    46.0000 MB /   0.50 sec =  771.7380 Mbps     0 retrans   8320 KB-cwnd
[2024-11-08T10:59:43.018692-0500]    45.0000 MB /   0.50 sec =  754.9777 Mbps     0 retrans   8820 KB-cwnd
[2024-11-08T10:59:43.518704-0500]    45.9375 MB /   0.50 sec =  770.6926 Mbps     0 retrans   8027 KB-cwnd
[2024-11-08T10:59:44.018718-0500]    46.7500 MB /   0.50 sec =  784.3474 Mbps     0 retrans   8059 KB-cwnd
[2024-11-08T10:59:44.518957-0500]    47.1250 MB /   0.50 sec =  790.1269 Mbps     0 retrans   7793 KB-cwnd
[2024-11-08T10:59:45.018743-0500]    47.3125 MB /   0.50 sec =  794.2661 Mbps     0 retrans   7793 KB-cwnd
[2024-11-08T10:59:45.518960-0500]    50.0000 MB /   0.50 sec =  838.8658 Mbps     0 retrans   7479 KB-cwnd
[2024-11-08T10:59:46.018648-0500]    50.7500 MB /   0.50 sec =  851.4676 Mbps     0 retrans   8960 KB-cwnd
[2024-11-08T10:59:46.518725-0500]    48.8750 MB /   0.50 sec =  819.9618 Mbps     0 retrans   8406 KB-cwnd
[2024-11-08T10:59:47.018674-0500]    49.5000 MB /   0.50 sec =  830.4905 Mbps     0 retrans   8406 KB-cwnd
[2024-11-08T10:59:47.518700-0500]    46.1875 MB /   0.50 sec =  774.8853 Mbps     0 retrans   8828 KB-cwnd
