Start time: 1730664655805
[2024-11-03T13:10:56.792554-0700] nuttcp-t: v8.1.4: socket
[2024-11-03T13:10:56.793381-0700] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.176.53.206
[2024-11-03T13:10:56.793441-0700] nuttcp-t: time limit = 120.00 seconds
[2024-11-03T13:10:56.793477-0700] nuttcp-t: connect to 54.176.53.206 with mss=1448, RTT=47.880 ms af=inet
[2024-11-03T13:10:56.793514-0700] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-03T13:10:56.793546-0700] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-03T13:10:56.793577-0700] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-03T13:10:56.793606-0700] nuttcp-r: v6.1.2: socket
[2024-11-03T13:10:56.793635-0700] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-03T13:10:56.793661-0700] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-03T13:10:56.793692-0700] nuttcp-r: accept from 129.222.102.135
[2024-11-03T13:10:56.793721-0700] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-03T13:10:56.793749-0700] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-03T13:10:56.793782-0700]     0.5000 MB /   0.50 sec =    8.3882 Mbps    11 retrans     55 KB-cwnd
[2024-11-03T13:10:57.451096-0700]     0.3750 MB /   0.50 sec =    6.2905 Mbps     4 retrans     26 KB-cwnd
[2024-11-03T13:10:58.930468-0700]     0.2500 MB /   0.50 sec =    4.1950 Mbps     9 retrans      8 KB-cwnd
[2024-11-03T13:10:58.930979-0700]     0.1250 MB /   0.50 sec =    2.0970 Mbps     0 retrans      8 KB-cwnd
[2024-11-03T13:10:58.931122-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans      8 KB-cwnd
[2024-11-03T13:11:01.029504-0700]     0.1250 MB /   0.50 sec =    2.0972 Mbps     4 retrans     18 KB-cwnd
[2024-11-03T13:11:01.029923-0700]     0.0625 MB /   0.50 sec =    1.0485 Mbps     0 retrans     18 KB-cwnd
[2024-11-03T13:11:01.030061-0700]     0.0625 MB /   0.50 sec =    1.0464 Mbps     0 retrans     18 KB-cwnd
[2024-11-03T13:11:01.030172-0700]     0.1250 MB /   0.50 sec =    2.1016 Mbps     0 retrans     18 KB-cwnd
[2024-11-03T13:11:04.123966-0700]     0.1250 MB /   0.50 sec =    2.0972 Mbps    10 retrans     39 KB-cwnd
[2024-11-03T13:11:04.124517-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     39 KB-cwnd
[2024-11-03T13:11:04.124629-0700]     0.0625 MB /   0.50 sec =    1.0485 Mbps     0 retrans     39 KB-cwnd
[2024-11-03T13:11:04.124724-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans     39 KB-cwnd
[2024-11-03T13:11:04.125160-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     39 KB-cwnd
[2024-11-03T13:11:04.125293-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     39 KB-cwnd
[2024-11-03T13:11:05.614905-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps    10 retrans      8 KB-cwnd
[2024-11-03T13:11:05.615568-0700]     0.1875 MB /   0.50 sec =    3.1455 Mbps     0 retrans      8 KB-cwnd
[2024-11-03T13:11:05.615720-0700]     0.1250 MB /   0.50 sec =    2.0973 Mbps     0 retrans      8 KB-cwnd
[2024-11-03T13:11:07.989688-0700]     0.1250 MB /   0.50 sec =    2.0972 Mbps     9 retrans     77 KB-cwnd
[2024-11-03T13:11:07.989898-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans     77 KB-cwnd
[2024-11-03T13:11:07.989932-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     77 KB-cwnd
[2024-11-03T13:11:07.989958-0700]     0.0625 MB /   0.50 sec =    1.0485 Mbps     0 retrans     77 KB-cwnd
[2024-11-03T13:11:07.989984-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     77 KB-cwnd
[2024-11-03T13:11:08.369360-0700]     0.3750 MB /   0.50 sec =    6.2914 Mbps     5 retrans     52 KB-cwnd
[2024-11-03T13:11:09.075836-0700]     0.3750 MB /   0.50 sec =    6.2912 Mbps     9 retrans     19 KB-cwnd
[2024-11-03T13:11:11.908286-0700]     0.1250 MB /   0.50 sec =    2.0973 Mbps     9 retrans      9 KB-cwnd
[2024-11-03T13:11:11.908741-0700]     0.1250 MB /   0.50 sec =    2.0970 Mbps     0 retrans      9 KB-cwnd
[2024-11-03T13:11:11.909096-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans      9 KB-cwnd
[2024-11-03T13:11:11.909267-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans      9 KB-cwnd
[2024-11-03T13:11:11.909379-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans      9 KB-cwnd
[2024-11-03T13:11:11.909481-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans      9 KB-cwnd
