Start time: 1730675564296
[2024-11-03T16:12:45.581614-0700] nuttcp-t: v8.1.4: socket
[2024-11-03T16:12:45.582199-0700] nuttcp-t: buflen=65536, nstream=1, port=5101 tcp -> 54.176.53.206
[2024-11-03T16:12:45.582242-0700] nuttcp-t: time limit = 120.00 seconds
[2024-11-03T16:12:45.582271-0700] nuttcp-t: connect to 54.176.53.206 with mss=1376, RTT=129.276 ms af=inet
[2024-11-03T16:12:45.582298-0700] nuttcp-t: send window size = 1048576, receive window size = 4194304
[2024-11-03T16:12:45.582325-0700] nuttcp-t: available send window = 786432, available receive window = 3145728
[2024-11-03T16:12:45.582349-0700] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-11-03T16:12:45.582375-0700] nuttcp-r: v6.1.2: socket
[2024-11-03T16:12:45.582399-0700] nuttcp-r: buflen=65536, nstream=1, port=5101 tcp
[2024-11-03T16:12:45.582423-0700] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-03T16:12:45.582448-0700] nuttcp-r: accept from 174.201.54.66
[2024-11-03T16:12:45.582473-0700] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-03T16:12:45.582497-0700] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-03T16:12:45.582523-0700]     0.1875 MB /   0.50 sec =    3.1455 Mbps     0 retrans    303 KB-cwnd
[2024-11-03T16:12:46.043093-0700]     0.5625 MB /   0.50 sec =    9.4377 Mbps     0 retrans    862 KB-cwnd
[2024-11-03T16:12:47.217417-0700]     0.5625 MB /   0.50 sec =    9.4369 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:47.217836-0700]     0.6250 MB /   0.50 sec =   10.4862 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:47.685778-0700]     0.6250 MB /   0.50 sec =   10.4858 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:48.238562-0700]     0.6250 MB /   0.50 sec =   10.4857 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:48.787276-0700]     0.5625 MB /   0.50 sec =    9.4373 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:49.355960-0700]     0.6250 MB /   0.50 sec =   10.4857 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:49.921189-0700]     0.5625 MB /   0.50 sec =    9.4371 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:50.561463-0700]     0.5625 MB /   0.50 sec =    9.4290 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:51.091930-0700]     0.6250 MB /   0.50 sec =   10.4946 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:51.092374-0700]     0.5625 MB /   0.50 sec =    9.4375 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:51.643400-0700]     0.5625 MB /   0.50 sec =    9.4359 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:52.206414-0700]     0.6250 MB /   0.50 sec =   10.4872 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:52.795296-0700]     0.5625 MB /   0.50 sec =    9.4366 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:53.367386-0700]     0.5625 MB /   0.50 sec =    9.4377 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:54.035175-0700]     0.5625 MB /   0.50 sec =    9.4374 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:54.035801-0700]     0.5000 MB /   0.50 sec =    8.3883 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:54.616929-0700]     0.5625 MB /   0.50 sec =    9.4375 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:55.188425-0700]     0.5625 MB /   0.50 sec =    9.4366 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:55.772199-0700]     0.5625 MB /   0.50 sec =    9.4378 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:56.364027-0700]     0.5625 MB /   0.50 sec =    9.4371 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:57.025065-0700]     0.5625 MB /   0.50 sec =    9.4370 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:57.520828-0700]     0.5625 MB /   0.50 sec =    9.4368 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:57.521211-0700]     0.6250 MB /   0.50 sec =   10.4865 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:58.085832-0700]     0.5625 MB /   0.50 sec =    9.4369 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:58.666680-0700]     0.5625 MB /   0.50 sec =    9.4374 Mbps     0 retrans   1347 KB-cwnd
[2024-11-03T16:12:59.255663-0700]     0.6250 MB /   0.50 sec =   10.4856 Mbps     0 retrans   1347 KB-cwnd
