Start time: 1730527658030
[2024-11-01T23:07:41.930671-0700] nuttcp-t: v8.1.4: socket
[2024-11-01T23:07:41.931738-0700] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.176.53.206
[2024-11-01T23:07:41.931829-0700] nuttcp-t: time limit = 120.00 seconds
[2024-11-01T23:07:41.931896-0700] nuttcp-t: connect to 54.176.53.206 with mss=1448, RTT=45.631 ms af=inet
[2024-11-01T23:07:41.931957-0700] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-01T23:07:41.932018-0700] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-01T23:07:41.932079-0700] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-01T23:07:41.932141-0700] nuttcp-r: v6.1.2: socket
[2024-11-01T23:07:41.932199-0700] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-01T23:07:41.932257-0700] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-01T23:07:41.932313-0700] nuttcp-r: accept from 98.97.141.3
[2024-11-01T23:07:41.932372-0700] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-01T23:07:41.932429-0700] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-01T23:07:41.932502-0700]     0.1250 MB /   0.50 sec =    2.0970 Mbps    72 retrans      8 KB-cwnd
[2024-11-01T23:07:41.932562-0700]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans      8 KB-cwnd
[2024-11-01T23:07:41.932622-0700]     0.0625 MB /   0.50 sec =    1.0485 Mbps     0 retrans      8 KB-cwnd
[2024-11-01T23:07:43.343078-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps    34 retrans     63 KB-cwnd
[2024-11-01T23:07:43.343431-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     63 KB-cwnd
[2024-11-01T23:07:43.343530-0700]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     63 KB-cwnd
[2024-11-01T23:07:44.095430-0700]     0.3750 MB /   0.50 sec =    6.2917 Mbps    44 retrans     22 KB-cwnd
[2024-11-01T23:07:45.781906-0700]     0.2500 MB /   0.50 sec =    4.1942 Mbps    29 retrans     19 KB-cwnd
[2024-11-01T23:07:45.782496-0700]     0.1250 MB /   0.50 sec =    2.0971 Mbps     0 retrans     19 KB-cwnd
[2024-11-01T23:07:45.782642-0700]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans     19 KB-cwnd
[2024-11-01T23:07:45.782762-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans     19 KB-cwnd
[2024-11-01T23:07:46.309611-0700]     0.3750 MB /   0.50 sec =    6.2912 Mbps    51 retrans     22 KB-cwnd
[2024-11-01T23:07:46.716794-0700]     0.3125 MB /   0.50 sec =    5.2432 Mbps     0 retrans     57 KB-cwnd
[2024-11-01T23:07:47.159799-0700]     0.5000 MB /   0.50 sec =    8.3879 Mbps    11 retrans     48 KB-cwnd
[2024-11-01T23:07:48.054902-0700]     0.2500 MB /   0.50 sec =    4.1945 Mbps    29 retrans     22 KB-cwnd
[2024-11-01T23:07:51.089340-0700]     0.1875 MB /   0.50 sec =    3.1457 Mbps    40 retrans     12 KB-cwnd
[2024-11-01T23:07:51.089704-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     12 KB-cwnd
[2024-11-01T23:07:51.089796-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     12 KB-cwnd
[2024-11-01T23:07:51.089866-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans     12 KB-cwnd
[2024-11-01T23:07:51.089931-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     12 KB-cwnd
