Start time: 1730669436149
[2024-11-03T14:30:37.198135-0700] nuttcp-t: v8.1.4: socket
[2024-11-03T14:30:37.198779-0700] nuttcp-t: buflen=65536, nstream=1, port=5379 tcp -> 54.176.53.206
[2024-11-03T14:30:37.198843-0700] nuttcp-t: time limit = 120.00 seconds
[2024-11-03T14:30:37.198896-0700] nuttcp-t: connect to 54.176.53.206 with mss=1384, RTT=68.353 ms af=inet
[2024-11-03T14:30:37.198945-0700] nuttcp-t: send window size = 2097152, receive window size = 6291456
[2024-11-03T14:30:37.198993-0700] nuttcp-t: available send window = 1572864, available receive window = 4718592
[2024-11-03T14:30:37.199039-0700] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-11-03T14:30:37.199084-0700] nuttcp-r: v6.1.2: socket
[2024-11-03T14:30:37.199130-0700] nuttcp-r: buflen=65536, nstream=1, port=5379 tcp
[2024-11-03T14:30:37.199175-0700] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-03T14:30:37.199220-0700] nuttcp-r: accept from 172.59.230.218
[2024-11-03T14:30:37.199267-0700] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-03T14:30:37.199318-0700] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-03T14:30:37.199366-0700]     0.2500 MB /   0.50 sec =    4.1942 Mbps     0 retrans    405 KB-cwnd
[2024-11-03T14:30:37.808200-0700]     0.6250 MB /   0.50 sec =   10.4856 Mbps     0 retrans   1143 KB-cwnd
[2024-11-03T14:30:39.539645-0700]     0.5625 MB /   0.50 sec =    9.4371 Mbps     0 retrans   1259 KB-cwnd
[2024-11-03T14:30:39.540106-0700]     0.5625 MB /   0.50 sec =    9.4370 Mbps     0 retrans   1259 KB-cwnd
[2024-11-03T14:30:39.540259-0700]     0.5625 MB /   0.50 sec =    9.4375 Mbps     0 retrans   1259 KB-cwnd
[2024-11-03T14:30:42.398042-0700]     0.4375 MB /   0.50 sec =    7.3400 Mbps     0 retrans   1259 KB-cwnd
[2024-11-03T14:30:42.398235-0700]     0.3750 MB /   0.50 sec =    6.2914 Mbps     0 retrans   1259 KB-cwnd
[2024-11-03T14:30:42.398279-0700]     0.3125 MB /   0.50 sec =    5.2429 Mbps     0 retrans   1259 KB-cwnd
[2024-11-03T14:30:42.398315-0700]     0.5000 MB /   0.50 sec =    8.3886 Mbps     0 retrans   1259 KB-cwnd
[2024-11-03T14:30:42.398353-0700]     0.5000 MB /   0.50 sec =    8.3869 Mbps     0 retrans   1259 KB-cwnd
[2024-11-03T14:30:42.398386-0700]     0.5000 MB /   0.50 sec =    8.3903 Mbps     0 retrans   1259 KB-cwnd
[2024-11-03T14:30:44.564354-0700]     0.5000 MB /   0.50 sec =    8.3886 Mbps     0 retrans   1259 KB-cwnd
[2024-11-03T14:30:44.564780-0700]     0.6250 MB /   0.50 sec =   10.4858 Mbps     0 retrans   1259 KB-cwnd
[2024-11-03T14:30:44.564920-0700]     0.6250 MB /   0.50 sec =   10.4858 Mbps     0 retrans   1259 KB-cwnd
[2024-11-03T14:30:44.565031-0700]     0.5625 MB /   0.50 sec =    9.4373 Mbps     0 retrans   1259 KB-cwnd
[2024-11-03T14:30:46.568554-0700]     0.5625 MB /   0.50 sec =    9.4371 Mbps     0 retrans   1259 KB-cwnd
[2024-11-03T14:30:46.569019-0700]     0.5625 MB /   0.50 sec =    9.4372 Mbps     0 retrans   1259 KB-cwnd
[2024-11-03T14:30:46.569166-0700]     0.6250 MB /   0.50 sec =   10.4853 Mbps     0 retrans   1259 KB-cwnd
[2024-11-03T14:30:46.569281-0700]     0.6875 MB /   0.50 sec =   11.5330 Mbps     0 retrans   1259 KB-cwnd
[2024-11-03T14:30:48.764414-0700]     0.6875 MB /   0.50 sec =   11.5364 Mbps     0 retrans   1270 KB-cwnd
[2024-11-03T14:30:48.764617-0700]     0.6875 MB /   0.50 sec =   11.5344 Mbps     0 retrans   1270 KB-cwnd
[2024-11-03T14:30:48.764667-0700]     0.5625 MB /   0.50 sec =    9.4370 Mbps     0 retrans   1270 KB-cwnd
[2024-11-03T14:30:48.764704-0700]     0.5625 MB /   0.50 sec =    9.4373 Mbps     0 retrans   1270 KB-cwnd
[2024-11-03T14:30:48.764737-0700]     0.5000 MB /   0.50 sec =    8.3886 Mbps     0 retrans   1270 KB-cwnd
[2024-11-03T14:30:51.640365-0700]     0.5000 MB /   0.50 sec =    8.3883 Mbps     0 retrans   1270 KB-cwnd
[2024-11-03T14:30:51.640736-0700]     0.4375 MB /   0.50 sec =    7.3402 Mbps     0 retrans   1270 KB-cwnd
[2024-11-03T14:30:51.640870-0700]     0.3750 MB /   0.50 sec =    6.2915 Mbps     0 retrans   1270 KB-cwnd
[2024-11-03T14:30:51.640981-0700]     0.4375 MB /   0.50 sec =    7.3400 Mbps     0 retrans   1270 KB-cwnd
[2024-11-03T14:30:51.641154-0700]     0.4375 MB /   0.50 sec =    7.3400 Mbps     0 retrans   1270 KB-cwnd
[2024-11-03T14:30:51.641261-0700]     0.5000 MB /   0.50 sec =    8.3887 Mbps     0 retrans   1270 KB-cwnd
[2024-11-03T14:30:53.605498-0700]     0.5000 MB /   0.50 sec =    8.3886 Mbps     0 retrans   1270 KB-cwnd
[2024-11-03T14:30:53.605640-0700]     0.6250 MB /   0.50 sec =   10.4857 Mbps     0 retrans   1270 KB-cwnd
[2024-11-03T14:30:53.605682-0700]     0.7500 MB /   0.50 sec =   12.5829 Mbps     0 retrans   1270 KB-cwnd
[2024-11-03T14:30:53.605717-0700]     0.7500 MB /   0.50 sec =   12.5830 Mbps     0 retrans   1270 KB-cwnd
