Start time: 1730579248968
[2024-11-02T13:27:29.971118-0700] nuttcp-t: v8.1.4: socket
[2024-11-02T13:27:29.971704-0700] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.176.53.206
[2024-11-02T13:27:29.971764-0700] nuttcp-t: time limit = 120.00 seconds
[2024-11-02T13:27:29.971800-0700] nuttcp-t: connect to 54.176.53.206 with mss=1448, RTT=44.234 ms af=inet
[2024-11-02T13:27:29.971830-0700] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-02T13:27:29.971860-0700] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-02T13:27:29.971890-0700] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-02T13:27:29.971922-0700] nuttcp-r: v6.1.2: socket
[2024-11-02T13:27:29.971953-0700] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-02T13:27:29.971979-0700] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-02T13:27:29.972005-0700] nuttcp-r: accept from 98.97.140.5
[2024-11-02T13:27:29.972033-0700] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-02T13:27:29.972062-0700] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-02T13:27:29.972089-0700]     1.1250 MB /   0.50 sec =   18.8729 Mbps     8 retrans    111 KB-cwnd
[2024-11-02T13:27:30.494292-0700]     1.2500 MB /   0.50 sec =   20.9711 Mbps     4 retrans     74 KB-cwnd
[2024-11-02T13:27:30.840545-0700]     0.8750 MB /   0.50 sec =   14.6807 Mbps     0 retrans     79 KB-cwnd
[2024-11-02T13:27:31.520437-0700]     0.8750 MB /   0.50 sec =   14.6800 Mbps     0 retrans     86 KB-cwnd
[2024-11-02T13:27:31.831990-0700]     0.7500 MB /   0.50 sec =   12.5831 Mbps     1 retrans     73 KB-cwnd
[2024-11-02T13:27:32.548331-0700]     0.8750 MB /   0.50 sec =   14.6802 Mbps     0 retrans     87 KB-cwnd
[2024-11-02T13:27:32.855635-0700]     0.8750 MB /   0.50 sec =   14.6796 Mbps     0 retrans     90 KB-cwnd
[2024-11-02T13:27:33.462052-0700]     0.8750 MB /   0.50 sec =   14.6805 Mbps     1 retrans     86 KB-cwnd
[2024-11-02T13:27:34.144419-0700]     0.8750 MB /   0.50 sec =   14.6802 Mbps     1 retrans     74 KB-cwnd
[2024-11-02T13:27:34.484096-0700]     0.8125 MB /   0.50 sec =   13.6313 Mbps     0 retrans     79 KB-cwnd
[2024-11-02T13:27:35.138763-0700]     0.8750 MB /   0.50 sec =   14.6802 Mbps     1 retrans     93 KB-cwnd
[2024-11-02T13:27:35.363041-0700]     0.9375 MB /   0.50 sec =   15.7283 Mbps     1 retrans     86 KB-cwnd
[2024-11-02T13:27:35.992793-0700]     0.9375 MB /   0.50 sec =   15.7290 Mbps     1 retrans     73 KB-cwnd
[2024-11-02T13:27:36.349066-0700]     0.8125 MB /   0.50 sec =   13.6315 Mbps     0 retrans     77 KB-cwnd
[2024-11-02T13:27:37.057207-0700]     0.8125 MB /   0.50 sec =   13.6315 Mbps     0 retrans     84 KB-cwnd
[2024-11-02T13:27:37.373626-0700]     0.9375 MB /   0.50 sec =   15.7285 Mbps     2 retrans    103 KB-cwnd
[2024-11-02T13:27:37.958735-0700]     0.8125 MB /   0.50 sec =   13.6311 Mbps     1 retrans     90 KB-cwnd
[2024-11-02T13:27:38.624798-0700]     0.9375 MB /   0.50 sec =   15.7292 Mbps     1 retrans     79 KB-cwnd
[2024-11-02T13:27:39.014995-0700]     0.8125 MB /   0.50 sec =   13.6315 Mbps     1 retrans     65 KB-cwnd
[2024-11-02T13:27:39.405588-0700]     0.7500 MB /   0.50 sec =   12.5824 Mbps     0 retrans     69 KB-cwnd
[2024-11-02T13:27:40.268278-0700]     0.6875 MB /   0.50 sec =   11.5336 Mbps     2 retrans     87 KB-cwnd
[2024-11-02T13:27:40.649701-0700]     0.5625 MB /   0.50 sec =    9.4376 Mbps     0 retrans     97 KB-cwnd
[2024-11-02T13:27:41.003547-0700]     0.8125 MB /   0.50 sec =   13.6315 Mbps     0 retrans    101 KB-cwnd
[2024-11-02T13:27:41.387977-0700]     0.7500 MB /   0.50 sec =   12.5829 Mbps     0 retrans    104 KB-cwnd
[2024-11-02T13:27:42.280387-0700]     0.6875 MB /   0.50 sec =   11.5345 Mbps     0 retrans    110 KB-cwnd
[2024-11-02T13:27:42.772083-0700]     0.6250 MB /   0.50 sec =   10.4862 Mbps     0 retrans    206 KB-cwnd
[2024-11-02T13:27:42.966279-0700]     0.6875 MB /   0.50 sec =   11.5342 Mbps     3 retrans    203 KB-cwnd
