Start time: 1730569177128
[2024-11-02T10:39:37.339] - client - INFO - Connected to 155.146.118.158:65432
[2024-11-02T10:39:37.340] - client - INFO - PING 155.146.118.158 26(66) bytes of data.
[2024-11-02T10:39:37.359] - client - INFO - 46 bytes from 155.146.118.158: time=18.89 ms
[2024-11-02T10:39:37.598] - client - INFO - 46 bytes from 155.146.118.158: time=39.27 ms
[2024-11-02T10:39:37.838] - client - INFO - 46 bytes from 155.146.118.158: time=39.28 ms
[2024-11-02T10:39:38.078] - client - INFO - 46 bytes from 155.146.118.158: time=39.56 ms
[2024-11-02T10:39:38.319] - client - INFO - 46 bytes from 155.146.118.158: time=39.94 ms
[2024-11-02T10:39:38.563] - client - INFO - 46 bytes from 155.146.118.158: time=43.57 ms
[2024-11-02T10:39:38.802] - client - INFO - 46 bytes from 155.146.118.158: time=38.47 ms
[2024-11-02T10:39:39.042] - client - INFO - 46 bytes from 155.146.118.158: time=39.51 ms
[2024-11-02T10:39:39.282] - client - INFO - 46 bytes from 155.146.118.158: time=39.44 ms
[2024-11-02T10:39:39.521] - client - INFO - 46 bytes from 155.146.118.158: time=37.59 ms
[2024-11-02T10:39:39.763] - client - INFO - 46 bytes from 155.146.118.158: time=41.25 ms
[2024-11-02T10:39:40.002] - client - INFO - 46 bytes from 155.146.118.158: time=38.67 ms
[2024-11-02T10:39:40.242] - client - INFO - 46 bytes from 155.146.118.158: time=39.68 ms
[2024-11-02T10:39:40.483] - client - INFO - 46 bytes from 155.146.118.158: time=39.79 ms
[2024-11-02T10:39:40.722] - client - INFO - 46 bytes from 155.146.118.158: time=39.02 ms
[2024-11-02T10:39:40.963] - client - INFO - 46 bytes from 155.146.118.158: time=39.86 ms
[2024-11-02T10:39:41.200] - client - INFO - 46 bytes from 155.146.118.158: time=36.28 ms
[2024-11-02T10:39:41.443] - client - INFO - 46 bytes from 155.146.118.158: time=43.41 ms
[2024-11-02T10:39:41.683] - client - INFO - 46 bytes from 155.146.118.158: time=39.13 ms
[2024-11-02T10:39:41.922] - client - INFO - 46 bytes from 155.146.118.158: time=38.34 ms
[2024-11-02T10:39:42.163] - client - INFO - 46 bytes from 155.146.118.158: time=39.68 ms
[2024-11-02T10:39:42.403] - client - INFO - 46 bytes from 155.146.118.158: time=39.11 ms
[2024-11-02T10:39:42.642] - client - INFO - 46 bytes from 155.146.118.158: time=38.98 ms
[2024-11-02T10:39:42.884] - client - INFO - 46 bytes from 155.146.118.158: time=40.58 ms
[2024-11-02T10:39:43.123] - client - INFO - 46 bytes from 155.146.118.158: time=38.86 ms
[2024-11-02T10:39:43.363] - client - INFO - 46 bytes from 155.146.118.158: time=38.85 ms
[2024-11-02T10:39:43.603] - client - INFO - 46 bytes from 155.146.118.158: time=39.71 ms
[2024-11-02T10:39:43.843] - client - INFO - 46 bytes from 155.146.118.158: time=39.72 ms
[2024-11-02T10:39:44.082] - client - INFO - 46 bytes from 155.146.118.158: time=38.80 ms
[2024-11-02T10:39:44.298] - client - INFO - 46 bytes from 155.146.118.158: time=15.45 ms
[2024-11-02T10:39:44.518] - client - INFO - 46 bytes from 155.146.118.158: time=19.49 ms
[2024-11-02T10:39:44.762] - client - INFO - 46 bytes from 155.146.118.158: time=43.27 ms
[2024-11-02T10:39:45.002] - client - INFO - 46 bytes from 155.146.118.158: time=39.40 ms
