Start time: 1731083152901
[2024-11-08T11:25:53.726380-0500] nuttcp-r: v8.1.4: socket
[2024-11-08T11:25:53.727200-0500] nuttcp-r: buflen=65536, nstream=1, port=5379 tcp
[2024-11-08T11:25:53.727275-0500] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-08T11:25:53.727335-0500] nuttcp-r: connect to 54.197.223.49 with RTT=54.675 ms af=inet
[2024-11-08T11:25:53.727392-0500] nuttcp-r: send window size = 2097152, receive window size = 6291456
[2024-11-08T11:25:53.727446-0500] nuttcp-r: available send window = 1572864, available receive window = 4718592
[2024-11-08T11:25:53.727537-0500]     1.4375 MB /   0.50 sec =   24.1146 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T11:25:54.226272-0500]    35.8750 MB /   0.50 sec =  601.9139 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T11:25:54.726355-0500]    44.6875 MB /   0.50 sec =  749.6779 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T11:25:55.226381-0500]    54.6250 MB /   0.50 sec =  916.4371 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T11:25:55.726938-0500]    54.9375 MB /   0.50 sec =  921.0075 Mbps     0 retrans     26 KB-cwnd
[2024-11-08T11:25:56.226363-0500]    60.7500 MB /   0.50 sec = 1020.0605 Mbps     0 retrans     26 KB-cwnd
[2024-11-08T11:25:56.726409-0500]    64.6250 MB /   0.50 sec = 1084.0997 Mbps     0 retrans     31 KB-cwnd
[2024-11-08T11:25:57.226726-0500]    63.0625 MB /   0.50 sec = 1058.1359 Mbps     0 retrans     45 KB-cwnd
[2024-11-08T11:25:57.726365-0500]    60.9375 MB /   0.50 sec = 1022.2594 Mbps     0 retrans  14737 KB-cwnd
[2024-11-08T11:25:58.226311-0500]    63.6250 MB /   0.50 sec = 1067.5678 Mbps     0 retrans  16072 KB-cwnd
[2024-11-08T11:25:58.726240-0500]    60.6875 MB /   0.50 sec = 1018.1327 Mbps     0 retrans  16336 KB-cwnd
[2024-11-08T11:25:59.226617-0500]    61.5000 MB /   0.50 sec = 1031.1595 Mbps     0 retrans  16160 KB-cwnd
[2024-11-08T11:25:59.727018-0500]    61.8750 MB /   0.50 sec = 1037.7333 Mbps     0 retrans  16160 KB-cwnd
[2024-11-08T11:26:00.226837-0500]    61.3750 MB /   0.50 sec = 1029.6687 Mbps     0 retrans  16533 KB-cwnd
[2024-11-08T11:26:00.726783-0500]    50.2500 MB /   0.50 sec =  843.1495 Mbps     0 retrans  17649 KB-cwnd
[2024-11-08T11:26:01.226242-0500]    40.6875 MB /   0.50 sec =  683.2529 Mbps     0 retrans  17649 KB-cwnd
[2024-11-08T11:26:01.726446-0500]    25.4375 MB /   0.50 sec =  426.6569 Mbps     0 retrans  17649 KB-cwnd
[2024-11-08T11:26:02.226517-0500]    49.6250 MB /   0.50 sec =  832.4711 Mbps     0 retrans  16842 KB-cwnd
[2024-11-08T11:26:02.726409-0500]    52.8125 MB /   0.50 sec =  886.3942 Mbps     0 retrans  16804 KB-cwnd
[2024-11-08T11:26:03.226367-0500]    55.2500 MB /   0.50 sec =  926.8522 Mbps     0 retrans  16804 KB-cwnd
[2024-11-08T11:26:03.726538-0500]    54.5000 MB /   0.50 sec =  914.3638 Mbps     2 retrans  11932 KB-cwnd
[2024-11-08T11:26:04.226388-0500]    51.4375 MB /   0.50 sec =  862.9142 Mbps     0 retrans  13709 KB-cwnd
[2024-11-08T11:26:04.727169-0500]    41.0000 MB /   0.50 sec =  687.4740 Mbps     0 retrans  13711 KB-cwnd
[2024-11-08T11:26:05.226878-0500]    45.3750 MB /   0.50 sec =  760.9800 Mbps     0 retrans  16314 KB-cwnd
[2024-11-08T11:26:05.726366-0500]    38.9375 MB /   0.50 sec =  653.9364 Mbps     0 retrans  16314 KB-cwnd
[2024-11-08T11:26:06.226371-0500]    42.8125 MB /   0.50 sec =  718.3608 Mbps     0 retrans  15203 KB-cwnd
[2024-11-08T11:26:06.726622-0500]    31.3125 MB /   0.50 sec =  524.9544 Mbps     0 retrans  15203 KB-cwnd
[2024-11-08T11:26:07.226187-0500]    33.8750 MB /   0.50 sec =  568.7536 Mbps     0 retrans  15206 KB-cwnd
[2024-11-08T11:26:07.726349-0500]    30.5000 MB /   0.50 sec =  511.6580 Mbps     0 retrans  15206 KB-cwnd
[2024-11-08T11:26:08.226284-0500]    34.6875 MB /   0.50 sec =  581.9771 Mbps     0 retrans  12593 KB-cwnd
[2024-11-08T11:26:08.726285-0500]    33.4375 MB /   0.50 sec =  560.9837 Mbps     0 retrans  12110 KB-cwnd
[2024-11-08T11:26:09.226573-0500]    30.5625 MB /   0.50 sec =  512.6378 Mbps     1 retrans  10594 KB-cwnd
[2024-11-08T11:26:09.726293-0500]    32.3750 MB /   0.50 sec =  543.2873 Mbps     0 retrans  10594 KB-cwnd
[2024-11-08T11:26:10.226273-0500]    30.3750 MB /   0.50 sec =  509.6110 Mbps     1 retrans  10421 KB-cwnd
[2024-11-08T11:26:10.726263-0500]    29.9375 MB /   0.50 sec =  502.2749 Mbps     0 retrans  10421 KB-cwnd
[2024-11-08T11:26:11.226533-0500]    31.4375 MB /   0.50 sec =  527.4474 Mbps     0 retrans  10411 KB-cwnd
[2024-11-08T11:26:11.726823-0500]    24.0625 MB /   0.50 sec =  403.5936 Mbps     0 retrans   9603 KB-cwnd
[2024-11-08T11:26:12.226403-0500]    28.0000 MB /   0.50 sec =  469.7714 Mbps     0 retrans   9603 KB-cwnd
[2024-11-08T11:26:12.726793-0500]    27.6875 MB /   0.50 sec =  464.3047 Mbps     0 retrans   9665 KB-cwnd
[2024-11-08T11:26:13.226649-0500]    34.3125 MB /   0.50 sec =  575.6371 Mbps     0 retrans   9665 KB-cwnd
[2024-11-08T11:26:13.726300-0500]    30.5000 MB /   0.50 sec =  512.0687 Mbps     0 retrans   9667 KB-cwnd
[2024-11-08T11:26:14.226296-0500]    10.1875 MB /   0.50 sec =  170.9258 Mbps     0 retrans  10800 KB-cwnd
[2024-11-08T11:26:14.726370-0500]    28.8750 MB /   0.50 sec =  484.4295 Mbps     0 retrans  10800 KB-cwnd
[2024-11-08T11:26:15.227294-0500]    21.3125 MB /   0.50 sec =  356.8543 Mbps     0 retrans  10800 KB-cwnd
[2024-11-08T11:26:15.726526-0500]    24.1875 MB /   0.50 sec =  406.6260 Mbps     3 retrans   9643 KB-cwnd
[2024-11-08T11:26:16.226318-0500]    20.5000 MB /   0.50 sec =  343.9027 Mbps     0 retrans   9643 KB-cwnd
[2024-11-08T11:26:16.726275-0500]    19.7500 MB /   0.50 sec =  331.3586 Mbps     0 retrans   9643 KB-cwnd
[2024-11-08T11:26:17.226374-0500]    23.8750 MB /   0.50 sec =  400.5849 Mbps     0 retrans   9643 KB-cwnd
