Start time: 1730836966517
[2024-11-05T14:02:46.838278-0600] PING 54.197.223.49 (54.197.223.49) 38(66) bytes of data.
[2024-11-05T14:02:46.838911-0600] 46 bytes from 54.197.223.49: icmp_seq=1 ttl=46 time=177 ms
[2024-11-05T14:02:46.946176-0600] 46 bytes from 54.197.223.49: icmp_seq=2 ttl=46 time=85.4 ms
[2024-11-05T14:02:47.145058-0600] 46 bytes from 54.197.223.49: icmp_seq=3 ttl=46 time=83.2 ms
[2024-11-05T14:02:47.340010-0600] 46 bytes from 54.197.223.49: icmp_seq=4 ttl=46 time=77.2 ms
[2024-11-05T14:02:47.539949-0600] 46 bytes from 54.197.223.49: icmp_seq=5 ttl=46 time=76.3 ms
[2024-11-05T14:02:47.745065-0600] 46 bytes from 54.197.223.49: icmp_seq=6 ttl=46 time=80.3 ms
[2024-11-05T14:02:47.950010-0600] 46 bytes from 54.197.223.49: icmp_seq=7 ttl=46 time=84.2 ms
[2024-11-05T14:02:48.145029-0600] 46 bytes from 54.197.223.49: icmp_seq=8 ttl=46 time=78.3 ms
[2024-11-05T14:02:48.345008-0600] 46 bytes from 54.197.223.49: icmp_seq=9 ttl=46 time=77.2 ms
[2024-11-05T14:02:48.550238-0600] 46 bytes from 54.197.223.49: icmp_seq=10 ttl=46 time=81.4 ms
[2024-11-05T14:02:48.753125-0600] 46 bytes from 54.197.223.49: icmp_seq=11 ttl=46 time=84.2 ms
[2024-11-05T14:02:48.964694-0600] 46 bytes from 54.197.223.49: icmp_seq=12 ttl=46 time=95.1 ms
[2024-11-05T14:02:49.157879-0600] 46 bytes from 54.197.223.49: icmp_seq=13 ttl=46 time=87.6 ms
[2024-11-05T14:02:49.350219-0600] 46 bytes from 54.197.223.49: icmp_seq=14 ttl=46 time=78.4 ms
[2024-11-05T14:02:49.554999-0600] 46 bytes from 54.197.223.49: icmp_seq=15 ttl=46 time=83.2 ms
[2024-11-05T14:02:49.749858-0600] 46 bytes from 54.197.223.49: icmp_seq=16 ttl=46 time=77.3 ms
