Start time: 1730663320928
[2024-11-03T12:48:42.065276-0700] nuttcp-t: v8.1.4: socket
[2024-11-03T12:48:42.065892-0700] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.176.53.206
[2024-11-03T12:48:42.065936-0700] nuttcp-t: time limit = 120.00 seconds
[2024-11-03T12:48:42.065967-0700] nuttcp-t: connect to 54.176.53.206 with mss=1448, RTT=52.351 ms af=inet
[2024-11-03T12:48:42.065995-0700] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-03T12:48:42.066024-0700] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-03T12:48:42.066051-0700] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-03T12:48:42.066079-0700] nuttcp-r: v6.1.2: socket
[2024-11-03T12:48:42.066105-0700] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-03T12:48:42.066135-0700] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-03T12:48:42.066162-0700] nuttcp-r: accept from 129.222.102.135
[2024-11-03T12:48:42.066189-0700] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-03T12:48:42.066215-0700] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-03T12:48:42.066250-0700]     0.4375 MB /   0.50 sec =    7.3394 Mbps    13 retrans     49 KB-cwnd
[2024-11-03T12:48:42.853342-0700]     0.3750 MB /   0.50 sec =    6.2916 Mbps    17 retrans      9 KB-cwnd
[2024-11-03T12:48:42.853759-0700]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans      9 KB-cwnd
[2024-11-03T12:48:44.554161-0700]     0.0625 MB /   0.50 sec =    1.0485 Mbps    10 retrans      7 KB-cwnd
[2024-11-03T12:48:44.554772-0700]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans      7 KB-cwnd
[2024-11-03T12:48:44.554925-0700]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans      7 KB-cwnd
[2024-11-03T12:48:46.861161-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps     6 retrans      5 KB-cwnd
[2024-11-03T12:48:46.861692-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans      5 KB-cwnd
[2024-11-03T12:48:46.861846-0700]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans      5 KB-cwnd
[2024-11-03T12:48:46.861966-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans      5 KB-cwnd
[2024-11-03T12:48:46.862080-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans      5 KB-cwnd
[2024-11-03T12:48:48.713332-0700]     0.0625 MB /   0.50 sec =    1.0485 Mbps     6 retrans     26 KB-cwnd
[2024-11-03T12:48:48.713840-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     26 KB-cwnd
[2024-11-03T12:48:48.713986-0700]     0.1250 MB /   0.50 sec =    2.0971 Mbps     0 retrans     26 KB-cwnd
[2024-11-03T12:48:49.568091-0700]     0.1875 MB /   0.50 sec =    3.1457 Mbps     3 retrans     26 KB-cwnd
[2024-11-03T12:48:49.568612-0700]     0.1875 MB /   0.50 sec =    3.1458 Mbps     0 retrans     26 KB-cwnd
[2024-11-03T12:48:50.956107-0700]     0.2500 MB /   0.50 sec =    4.1919 Mbps     4 retrans     18 KB-cwnd
[2024-11-03T12:48:50.956280-0700]     0.1250 MB /   0.50 sec =    2.0983 Mbps     0 retrans     18 KB-cwnd
[2024-11-03T12:48:50.956315-0700]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans     18 KB-cwnd
[2024-11-03T12:48:52.863834-0700]     0.1250 MB /   0.50 sec =    2.0970 Mbps     8 retrans     16 KB-cwnd
[2024-11-03T12:48:52.864046-0700]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     16 KB-cwnd
