Start time: 1731096281382
[2024-11-08T15:04:42.298532-0500] nuttcp-t: v8.1.4: socket
[2024-11-08T15:04:42.298883-0500] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.197.223.49
[2024-11-08T15:04:42.298975-0500] nuttcp-t: time limit = 120.00 seconds
[2024-11-08T15:04:42.299012-0500] nuttcp-t: connect to 54.197.223.49 with mss=1448, RTT=40.330 ms af=inet
[2024-11-08T15:04:42.299036-0500] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-08T15:04:42.299058-0500] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-08T15:04:42.299082-0500] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-08T15:04:42.299203-0500] nuttcp-r: v8.1.4: socket
[2024-11-08T15:04:42.299225-0500] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-08T15:04:42.299247-0500] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-08T15:04:42.299270-0500] nuttcp-r: accept from 98.97.21.159 with af=inet
[2024-11-08T15:04:42.299292-0500] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-08T15:04:42.299313-0500] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-08T15:04:42.299342-0500]     0.4375 MB /   0.50 sec =    7.3397 Mbps    11 retrans    217 KB-cwnd
[2024-11-08T15:04:42.746644-0500]     1.7500 MB /   0.50 sec =   29.3597 Mbps    21 retrans     87 KB-cwnd
[2024-11-08T15:04:43.301683-0500]     0.7500 MB /   0.50 sec =   12.5826 Mbps     7 retrans     57 KB-cwnd
[2024-11-08T15:04:44.072095-0500]     0.4375 MB /   0.50 sec =    7.3404 Mbps     3 retrans     42 KB-cwnd
[2024-11-08T15:04:44.805709-0500]     0.4375 MB /   0.50 sec =    7.3238 Mbps     3 retrans     43 KB-cwnd
[2024-11-08T15:04:44.806153-0500]     0.5000 MB /   0.50 sec =    8.4071 Mbps     0 retrans     43 KB-cwnd
[2024-11-08T15:04:46.583925-0500]     0.4375 MB /   0.50 sec =    7.3400 Mbps    25 retrans     56 KB-cwnd
[2024-11-08T15:04:46.584372-0500]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans     56 KB-cwnd
[2024-11-08T15:04:46.584480-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans     56 KB-cwnd
[2024-11-08T15:04:47.928474-0500]     0.3750 MB /   0.50 sec =    6.2917 Mbps     8 retrans     22 KB-cwnd
[2024-11-08T15:04:47.928999-0500]     0.2500 MB /   0.50 sec =    4.1942 Mbps     0 retrans     22 KB-cwnd
