Start time: 1730911484447
[2024-11-06T10:44:44.570411-0600] PING 54.197.223.49 (54.197.223.49) 38(66) bytes of data.
[2024-11-06T10:44:44.570862-0600] 46 bytes from 54.197.223.49: icmp_seq=1 ttl=54 time=46.3 ms
[2024-11-06T10:44:44.770491-0600] 46 bytes from 54.197.223.49: icmp_seq=2 ttl=54 time=45.3 ms
[2024-11-06T10:44:45.071910-0600] 46 bytes from 54.197.223.49: icmp_seq=3 ttl=54 time=145 ms
[2024-11-06T10:44:45.166748-0600] 46 bytes from 54.197.223.49: icmp_seq=4 ttl=54 time=41.3 ms
[2024-11-06T10:44:45.372484-0600] 46 bytes from 54.197.223.49: icmp_seq=5 ttl=54 time=45.6 ms
[2024-11-06T10:44:45.560431-0600] 46 bytes from 54.197.223.49: icmp_seq=6 ttl=54 time=33.3 ms
[2024-11-06T10:44:45.782031-0600] 46 bytes from 54.197.223.49: icmp_seq=7 ttl=54 time=53.9 ms
[2024-11-06T10:44:45.991808-0600] 46 bytes from 54.197.223.49: icmp_seq=8 ttl=54 time=63.3 ms
[2024-11-06T10:44:46.182155-0600] 46 bytes from 54.197.223.49: icmp_seq=9 ttl=54 time=52.6 ms
[2024-11-06T10:44:46.392107-0600] 46 bytes from 54.197.223.49: icmp_seq=10 ttl=54 time=62.2 ms
[2024-11-06T10:44:46.581906-0600] 46 bytes from 54.197.223.49: icmp_seq=11 ttl=54 time=51.2 ms
[2024-11-06T10:44:46.781947-0600] 46 bytes from 54.197.223.49: icmp_seq=12 ttl=54 time=50.4 ms
[2024-11-06T10:44:46.975311-0600] 46 bytes from 54.197.223.49: icmp_seq=13 ttl=54 time=42.9 ms
[2024-11-06T10:44:47.176233-0600] 46 bytes from 54.197.223.49: icmp_seq=14 ttl=54 time=43.2 ms
[2024-11-06T10:44:47.375401-0600] 46 bytes from 54.197.223.49: icmp_seq=15 ttl=54 time=41.5 ms
[2024-11-06T10:44:47.583035-0600] 46 bytes from 54.197.223.49: icmp_seq=16 ttl=54 time=47.8 ms
[2024-11-06T10:44:47.780418-0600] 46 bytes from 54.197.223.49: icmp_seq=17 ttl=54 time=44.7 ms
[2024-11-06T10:44:47.980471-0600] 46 bytes from 54.197.223.49: icmp_seq=18 ttl=54 time=44.4 ms
[2024-11-06T10:44:48.175433-0600] 46 bytes from 54.197.223.49: icmp_seq=19 ttl=54 time=38.3 ms
[2024-11-06T10:44:48.380721-0600] 46 bytes from 54.197.223.49: icmp_seq=20 ttl=54 time=42.6 ms
[2024-11-06T10:44:48.581474-0600] 46 bytes from 54.197.223.49: icmp_seq=21 ttl=54 time=43.1 ms
[2024-11-06T10:44:48.780461-0600] 46 bytes from 54.197.223.49: icmp_seq=22 ttl=54 time=41.3 ms
[2024-11-06T10:44:48.980278-0600] 46 bytes from 54.197.223.49: icmp_seq=23 ttl=54 time=40.2 ms
[2024-11-06T10:44:49.180656-0600] 46 bytes from 54.197.223.49: icmp_seq=24 ttl=54 time=39.5 ms
[2024-11-06T10:44:49.383504-0600] 46 bytes from 54.197.223.49: icmp_seq=25 ttl=54 time=42.2 ms
[2024-11-06T10:44:49.580730-0600] 46 bytes from 54.197.223.49: icmp_seq=26 ttl=54 time=38.7 ms
[2024-11-06T10:44:49.780152-0600] 46 bytes from 54.197.223.49: icmp_seq=27 ttl=54 time=37.9 ms
[2024-11-06T10:44:49.980376-0600] 46 bytes from 54.197.223.49: icmp_seq=28 ttl=54 time=37.5 ms
[2024-11-06T10:44:50.220333-0600] 46 bytes from 54.197.223.49: icmp_seq=29 ttl=54 time=76.3 ms
[2024-11-06T10:44:50.387259-0600] 46 bytes from 54.197.223.49: icmp_seq=30 ttl=54 time=42.0 ms
[2024-11-06T10:44:50.582067-0600] 46 bytes from 54.197.223.49: icmp_seq=31 ttl=54 time=36.2 ms
[2024-11-06T10:44:50.780500-0600] 46 bytes from 54.197.223.49: icmp_seq=32 ttl=54 time=33.6 ms
[2024-11-06T10:44:50.980342-0600] 46 bytes from 54.197.223.49: icmp_seq=33 ttl=54 time=33.2 ms
[2024-11-06T10:44:51.202647-0600] 46 bytes from 54.197.223.49: icmp_seq=34 ttl=54 time=54.5 ms
[2024-11-06T10:44:51.395743-0600] 46 bytes from 54.197.223.49: icmp_seq=35 ttl=54 time=46.3 ms
[2024-11-06T10:44:51.611982-0600] 46 bytes from 54.197.223.49: icmp_seq=36 ttl=54 time=61.6 ms
[2024-11-06T10:44:51.801924-0600] 46 bytes from 54.197.223.49: icmp_seq=37 ttl=54 time=51.4 ms
[2024-11-06T10:44:52.002369-0600] 46 bytes from 54.197.223.49: icmp_seq=38 ttl=54 time=50.9 ms
[2024-11-06T10:44:52.196233-0600] 46 bytes from 54.197.223.49: icmp_seq=39 ttl=54 time=45.1 ms
[2024-11-06T10:44:52.398071-0600] 46 bytes from 54.197.223.49: icmp_seq=40 ttl=54 time=46.1 ms
[2024-11-06T10:44:52.597474-0600] 46 bytes from 54.197.223.49: icmp_seq=41 ttl=54 time=44.7 ms
[2024-11-06T10:44:52.797912-0600] 46 bytes from 54.197.223.49: icmp_seq=42 ttl=54 time=44.7 ms
[2024-11-06T10:44:53.002329-0600] 46 bytes from 54.197.223.49: icmp_seq=43 ttl=54 time=48.9 ms
[2024-11-06T10:44:53.207580-0600] 46 bytes from 54.197.223.49: icmp_seq=44 ttl=54 time=54.5 ms
[2024-11-06T10:44:53.396205-0600] 46 bytes from 54.197.223.49: icmp_seq=45 ttl=54 time=41.8 ms
[2024-11-06T10:44:53.602335-0600] 46 bytes from 54.197.223.49: icmp_seq=46 ttl=54 time=47.5 ms
[2024-11-06T10:44:53.795819-0600] 46 bytes from 54.197.223.49: icmp_seq=47 ttl=54 time=39.9 ms
[2024-11-06T10:44:53.996324-0600] 46 bytes from 54.197.223.49: icmp_seq=48 ttl=54 time=39.9 ms
[2024-11-06T10:44:54.202536-0600] 46 bytes from 54.197.223.49: icmp_seq=49 ttl=54 time=45.4 ms
[2024-11-06T10:44:54.396038-0600] 46 bytes from 54.197.223.49: icmp_seq=50 ttl=54 time=37.8 ms
[2024-11-06T10:44:54.612532-0600] 46 bytes from 54.197.223.49: icmp_seq=51 ttl=54 time=53.9 ms
[2024-11-06T10:44:54.801483-0600] 46 bytes from 54.197.223.49: icmp_seq=52 ttl=54 time=42.2 ms
[2024-11-06T10:44:55.001860-0600] 46 bytes from 54.197.223.49: icmp_seq=53 ttl=54 time=41.8 ms
[2024-11-06T10:44:55.200185-0600] 46 bytes from 54.197.223.49: icmp_seq=54 ttl=54 time=40.8 ms
[2024-11-06T10:44:55.401987-0600] 46 bytes from 54.197.223.49: icmp_seq=55 ttl=54 time=42.0 ms
[2024-11-06T10:44:55.600534-0600] 46 bytes from 54.197.223.49: icmp_seq=56 ttl=54 time=39.8 ms
[2024-11-06T10:44:55.795456-0600] 46 bytes from 54.197.223.49: icmp_seq=57 ttl=54 time=34.2 ms
[2024-11-06T10:44:56.000316-0600] 46 bytes from 54.197.223.49: icmp_seq=58 ttl=54 time=38.3 ms
[2024-11-06T10:44:56.195711-0600] 46 bytes from 54.197.223.49: icmp_seq=59 ttl=54 time=33.6 ms
[2024-11-06T10:44:56.401332-0600] 46 bytes from 54.197.223.49: icmp_seq=60 ttl=54 time=38.6 ms
[2024-11-06T10:44:56.595552-0600] 46 bytes from 54.197.223.49: icmp_seq=61 ttl=54 time=32.6 ms
[2024-11-06T10:44:56.816872-0600] 46 bytes from 54.197.223.49: icmp_seq=62 ttl=54 time=52.6 ms
[2024-11-06T10:44:57.027471-0600] 46 bytes from 54.197.223.49: icmp_seq=63 ttl=54 time=62.0 ms
[2024-11-06T10:44:57.238085-0600] 46 bytes from 54.197.223.49: icmp_seq=64 ttl=54 time=72.9 ms
[2024-11-06T10:44:57.443724-0600] 46 bytes from 54.197.223.49: icmp_seq=65 ttl=54 time=77.9 ms
[2024-11-06T10:44:57.641258-0600] 46 bytes from 54.197.223.49: icmp_seq=66 ttl=54 time=75.1 ms
[2024-11-06T10:44:57.839268-0600] 46 bytes from 54.197.223.49: icmp_seq=67 ttl=54 time=72.4 ms
[2024-11-06T10:44:58.059660-0600] 46 bytes from 54.197.223.49: icmp_seq=68 ttl=54 time=92.0 ms
[2024-11-06T10:44:58.217814-0600] 46 bytes from 54.197.223.49: icmp_seq=69 ttl=54 time=50.4 ms
[2024-11-06T10:44:58.482729-0600] 46 bytes from 54.197.223.49: icmp_seq=70 ttl=54 time=114 ms
[2024-11-06T10:44:58.637059-0600] 46 bytes from 54.197.223.49: icmp_seq=71 ttl=54 time=67.6 ms
[2024-11-06T10:44:58.828888-0600] 46 bytes from 54.197.223.49: icmp_seq=72 ttl=54 time=59.0 ms
[2024-11-06T10:44:59.010694-0600] 46 bytes from 54.197.223.49: icmp_seq=73 ttl=54 time=40.2 ms
[2024-11-06T10:44:59.239024-0600] 46 bytes from 54.197.223.49: icmp_seq=74 ttl=54 time=68.4 ms
[2024-11-06T10:44:59.461504-0600] 46 bytes from 54.197.223.49: icmp_seq=75 ttl=54 time=90.0 ms
[2024-11-06T10:45:01.132359-0600] 46 bytes from 54.197.223.49: icmp_seq=77 ttl=54 time=1360 ms
[2024-11-06T10:45:01.136124-0600] 46 bytes from 54.197.223.49: icmp_seq=78 ttl=54 time=1154 ms
[2024-11-06T10:45:01.136207-0600] 46 bytes from 54.197.223.49: icmp_seq=79 ttl=54 time=946 ms
[2024-11-06T10:45:01.146532-0600] 46 bytes from 54.197.223.49: icmp_seq=80 ttl=54 time=748 ms
[2024-11-06T10:45:01.162418-0600] 46 bytes from 54.197.223.49: icmp_seq=81 ttl=54 time=556 ms
[2024-11-06T10:45:01.164186-0600] 46 bytes from 54.197.223.49: icmp_seq=82 ttl=54 time=350 ms
[2024-11-06T10:45:01.164276-0600] 46 bytes from 54.197.223.49: icmp_seq=83 ttl=54 time=142 ms
[2024-11-06T10:45:01.258734-0600] 46 bytes from 54.197.223.49: icmp_seq=84 ttl=54 time=35.8 ms
[2024-11-06T10:45:01.465756-0600] 46 bytes from 54.197.223.49: icmp_seq=85 ttl=54 time=42.3 ms
[2024-11-06T10:45:01.691656-0600] 46 bytes from 54.197.223.49: icmp_seq=86 ttl=54 time=67.4 ms
[2024-11-06T10:45:01.884130-0600] 46 bytes from 54.197.223.49: icmp_seq=87 ttl=54 time=58.6 ms
[2024-11-06T10:45:02.116683-0600] 46 bytes from 54.197.223.49: icmp_seq=88 ttl=54 time=91.0 ms
[2024-11-06T10:45:02.283900-0600] 46 bytes from 54.197.223.49: icmp_seq=89 ttl=54 time=57.5 ms
[2024-11-06T10:45:02.482846-0600] 46 bytes from 54.197.223.49: icmp_seq=90 ttl=54 time=56.1 ms
[2024-11-06T10:45:02.687548-0600] 46 bytes from 54.197.223.49: icmp_seq=91 ttl=54 time=60.3 ms
[2024-11-06T10:45:02.883986-0600] 46 bytes from 54.197.223.49: icmp_seq=92 ttl=54 time=55.5 ms
[2024-11-06T10:45:03.119047-0600] 46 bytes from 54.197.223.49: icmp_seq=93 ttl=54 time=90.3 ms
[2024-11-06T10:45:03.275525-0600] 46 bytes from 54.197.223.49: icmp_seq=94 ttl=54 time=45.8 ms
[2024-11-06T10:45:03.474728-0600] 46 bytes from 54.197.223.49: icmp_seq=95 ttl=54 time=44.7 ms
[2024-11-06T10:45:03.669592-0600] 46 bytes from 54.197.223.49: icmp_seq=96 ttl=54 time=38.3 ms
[2024-11-06T10:45:03.876884-0600] 46 bytes from 54.197.223.49: icmp_seq=97 ttl=54 time=44.8 ms
[2024-11-06T10:45:04.076685-0600] 46 bytes from 54.197.223.49: icmp_seq=98 ttl=54 time=44.2 ms
[2024-11-06T10:45:04.283774-0600] 46 bytes from 54.197.223.49: icmp_seq=99 ttl=54 time=50.4 ms
[2024-11-06T10:45:04.510838-0600] 46 bytes from 54.197.223.49: icmp_seq=100 ttl=54 time=76.5 ms
[2024-11-06T10:45:04.710704-0600] 46 bytes from 54.197.223.49: icmp_seq=101 ttl=54 time=75.2 ms
[2024-11-06T10:45:04.897159-0600] 46 bytes from 54.197.223.49: icmp_seq=102 ttl=54 time=60.7 ms
[2024-11-06T10:45:05.095073-0600] 46 bytes from 54.197.223.49: icmp_seq=103 ttl=54 time=58.2 ms
[2024-11-06T10:45:05.296980-0600] 46 bytes from 54.197.223.49: icmp_seq=104 ttl=54 time=59.2 ms
[2024-11-06T10:45:05.494873-0600] 46 bytes from 54.197.223.49: icmp_seq=105 ttl=54 time=56.3 ms
[2024-11-06T10:45:05.694937-0600] 46 bytes from 54.197.223.49: icmp_seq=106 ttl=54 time=55.4 ms
[2024-11-06T10:45:05.903018-0600] 46 bytes from 54.197.223.49: icmp_seq=107 ttl=54 time=62.2 ms
[2024-11-06T10:45:06.095541-0600] 46 bytes from 54.197.223.49: icmp_seq=108 ttl=54 time=54.1 ms
[2024-11-06T10:45:06.318851-0600] 46 bytes from 54.197.223.49: icmp_seq=109 ttl=54 time=76.6 ms
[2024-11-06T10:45:06.495853-0600] 46 bytes from 54.197.223.49: icmp_seq=110 ttl=54 time=53.4 ms
[2024-11-06T10:45:06.684611-0600] 46 bytes from 54.197.223.49: icmp_seq=111 ttl=54 time=41.1 ms
[2024-11-06T10:45:06.894762-0600] 46 bytes from 54.197.223.49: icmp_seq=112 ttl=54 time=50.4 ms
[2024-11-06T10:45:07.094614-0600] 46 bytes from 54.197.223.49: icmp_seq=113 ttl=54 time=49.3 ms
[2024-11-06T10:45:07.293760-0600] 46 bytes from 54.197.223.49: icmp_seq=114 ttl=54 time=47.4 ms
[2024-11-06T10:45:07.495741-0600] 46 bytes from 54.197.223.49: icmp_seq=115 ttl=54 time=48.3 ms
