Start time: 1730683026276
[2024-11-03T18:17:07.544733-0700] nuttcp-t: v8.1.4: socket
[2024-11-03T18:17:07.545258-0700] nuttcp-t: buflen=65536, nstream=1, port=5102 tcp -> 54.176.53.206
[2024-11-03T18:17:07.545299-0700] nuttcp-t: time limit = 120.00 seconds
[2024-11-03T18:17:07.545328-0700] nuttcp-t: connect to 54.176.53.206 with mss=1378, RTT=128.614 ms af=inet
[2024-11-03T18:17:07.545355-0700] nuttcp-t: send window size = 2097152, receive window size = 6291456
[2024-11-03T18:17:07.545381-0700] nuttcp-t: available send window = 1572864, available receive window = 4718592
[2024-11-03T18:17:07.545407-0700] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-11-03T18:17:07.545432-0700] nuttcp-r: v6.1.2: socket
[2024-11-03T18:17:07.545504-0700] nuttcp-r: buflen=65536, nstream=1, port=5102 tcp
[2024-11-03T18:17:07.545529-0700] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-03T18:17:07.545553-0700] nuttcp-r: accept from 108.147.35.129
[2024-11-03T18:17:07.545617-0700] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-03T18:17:07.545647-0700] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-03T18:17:07.545679-0700]     0.3750 MB /   0.50 sec =    6.2911 Mbps     0 retrans    656 KB-cwnd
[2024-11-03T18:17:08.418427-0700]     2.7500 MB /   0.50 sec =   46.1387 Mbps     0 retrans   2513 KB-cwnd
[2024-11-03T18:17:08.794641-0700]     2.9375 MB /   0.50 sec =   49.2830 Mbps     0 retrans   2602 KB-cwnd
[2024-11-03T18:17:09.164359-0700]     3.6250 MB /   0.50 sec =   60.8177 Mbps     0 retrans   2630 KB-cwnd
[2024-11-03T18:17:09.498371-0700]     3.8125 MB /   0.50 sec =   63.9612 Mbps     0 retrans   2770 KB-cwnd
[2024-11-03T18:17:10.243573-0700]     3.5000 MB /   0.50 sec =   58.7204 Mbps     0 retrans   2885 KB-cwnd
[2024-11-03T18:17:10.561618-0700]     3.9375 MB /   0.50 sec =   66.0620 Mbps     0 retrans   2885 KB-cwnd
[2024-11-03T18:17:11.222104-0700]     4.1250 MB /   0.50 sec =   69.2044 Mbps     0 retrans   2885 KB-cwnd
[2024-11-03T18:17:11.570945-0700]     2.9375 MB /   0.50 sec =   49.2812 Mbps     1 retrans   2322 KB-cwnd
[2024-11-03T18:17:12.265001-0700]     4.8125 MB /   0.50 sec =   80.7420 Mbps     0 retrans   2361 KB-cwnd
[2024-11-03T18:17:12.656445-0700]     3.6250 MB /   0.50 sec =   60.8177 Mbps     0 retrans   2361 KB-cwnd
